step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
23,1,65.33,45728.33,0.692478,2.1944744805664996e-08,2.662395,972.6,0.0658,935.0,0.9
24,1,65.47,43912.65,0.692355,2.238240188377959e-08,3.02681,853.2,0.075,929.5,0.8
25,1,65.61,42243.5,0.692303,2.282005896189418e-08,2.977782,755.3,0.0847,919.9,0.9
26,1,65.73,40692.71,0.692214,2.325771604000877e-08,3.154228,958.2,0.0668,919.8,0.9
27,1,65.86,39258.87,0.692298,2.369537311812336e-08,3.024477,981.2,0.0652,920.1,0.8
28,1,65.99,37929.48,0.691988,2.4133030196237954e-08,3.44879,953.5,0.0671,921.9,0.8
29,1,66.12,36690.66,0.6919,2.4570687274352547e-08,3.511143,969.7,0.066,923.0,0.8
30,1,66.25,35534.61,0.691889,2.500834435246714e-08,3.389373,968.8,0.0661,923.3,0.8
31,1,66.38,34453.31,0.692053,2.544600143058173e-08,2.94817,959.2,0.0667,925.1,0.8
32,1,66.5,33439.36,0.691624,2.588365850869632e-08,3.71108,976.0,0.0656,925.2,0.8
33,1,66.63,32487.29,0.691838,2.632131558681091e-08,3.153077,960.2,0.0667,925.1,0.8
34,1,66.76,31590.79,0.691757,2.67589726649255e-08,3.124294,953.8,0.0671,927.6,0.9
35,1,66.89,30745.97,0.691555,2.7196629743040095e-08,3.360197,968.6,0.0661,930.1,0.7
36,1,67.02,29947.13,0.691788,2.763428682115469e-08,3.022313,976.3,0.0656,930.2,0.7
37,1,67.15,29192.64,0.691595,2.8071943899269287e-08,3.127976,951.2,0.0673,930.4,0.7
38,1,67.28,28476.35,0.691827,2.8509600977383877e-08,2.955329,980.6,0.0653,932.4,0.7
39,1,67.41,27797.52,0.691481,2.894725805549847e-08,3.152871,968.5,0.0661,931.8,0.7
40,1,67.54,27152.5,0.691511,2.9384915133613066e-08,3.033455,974.9,0.0656,931.5,0.7
41,1,67.68,26544.88,0.691169,2.982257221172766e-08,3.288269,966.6,0.0662,932.1,0.7
42,1,67.81,25961.09,0.691131,3.026022928984226e-08,3.482329,968.1,0.0661,940.7,0.7
43,1,67.94,25405.21,0.69129,3.069788636795685e-08,3.136,934.7,0.0685,938.9,0.7
44,1,68.07,24873.44,0.691007,3.1135543446071444e-08,3.238217,943.2,0.0679,943.1,0.8
45,1,68.2,24364.59,0.691203,3.157320052418604e-08,3.013871,964.8,0.0663,956.3,0.8
46,1,68.33,23878.82,0.691207,3.2010857602300636e-08,2.776414,955.2,0.067,956.3,0.8
47,1,68.46,23414.74,0.690903,3.244851468041523e-08,3.155573,891.9,0.0718,951.6,0.8
48,1,68.59,22970.61,0.690874,3.288617175852983e-08,3.068242,934.7,0.0685,950.8,0.7
49,1,68.72,22542.88,0.690878,3.332382883664442e-08,3.025756,944.9,0.0677,949.6,0.7
50,1,68.87,22136.89,0.690675,3.376148591475901e-08,3.131043,789.2,0.0811,939.0,0.7
51,1,68.99,21741.31,0.690371,3.41991429928736e-08,3.348266,904.0,0.0708,935.8,0.8
52,1,69.13,21362.6,0.690835,3.4636800070988194e-08,2.76743,907.7,0.0705,932.7,0.8
53,1,69.26,20997.51,0.69064,3.507445714910279e-08,2.959405,963.2,0.0664,932.9,0.7
54,1,69.39,20647.74,0.690014,3.5512114227217386e-08,3.410027,895.3,0.0715,929.8,0.8
55,1,69.52,20308.96,0.690402,3.5949771305331976e-08,3.168553,958.8,0.0667,929.3,0.8
56,1,69.65,19983.11,0.690826,3.638742838344657e-08,2.611531,914.5,0.07,926.5,0.7
57,1,69.78,19667.5,0.690078,3.682508546156116e-08,3.169136,951.2,0.0673,926.5,0.7
58,1,69.91,19362.49,0.690328,3.726274253967575e-08,2.985373,969.0,0.066,926.1,0.7
59,1,70.04,19068.49,0.689997,3.770039961779034e-08,3.115715,956.1,0.0669,925.4,0.7
60,1,70.18,18788.26,0.689744,3.813805669590493e-08,3.158838,830.9,0.077,917.4,0.8
61,1,70.32,18515.26,0.689569,3.857571377401952e-08,3.264215,905.1,0.0707,914.4,0.8
62,1,70.47,18255.04,0.689525,3.901337085213411e-08,3.153233,695.8,0.092,897.5,0.8
63,1,70.59,17993.05,0.690191,3.9451027930248706e-08,2.693556,901.6,0.071,895.4,0.9
64,1,70.72,17744.42,0.689263,3.98886850083633e-08,3.178347,873.6,0.0733,892.7,0.8
65,1,70.85,17502.05,0.688884,4.032634208647789e-08,3.453493,889.5,0.0719,889.2,0.8
66,1,70.99,17268.74,0.689195,4.076399916459249e-08,3.203077,839.0,0.0763,883.4,0.8
67,1,71.12,17042.77,0.68942,4.120165624270708e-08,2.965241,783.6,0.0817,876.9,0.8
68,1,71.26,16822.52,0.689051,4.163931332082167e-08,3.22497,751.4,0.0852,866.7,0.9
69,1,71.4,16610.41,0.689636,4.2076970398936256e-08,2.820711,722.6,0.0886,854.5,0.9
70,1,71.53,16403.22,0.689177,4.2514627477050846e-08,3.037424,729.2,0.0878,849.1,1.1
71,1,71.68,16203.72,0.688832,4.2952284555165435e-08,3.188459,684.6,0.0935,836.3,1.1
72,1,71.78,16002.06,0.689382,4.338994163328003e-08,2.811579,893.4,0.0716,835.6,1.1
73,1,71.91,15810.42,0.688074,4.382759871139462e-08,3.351277,891.7,0.0718,832.5,1.1
74,1,72.05,15624.06,0.688606,4.426525578950921e-08,3.026327,882.0,0.0726,832.0,1.1
75,1,72.17,15441.4,0.688746,4.470291286762381e-08,2.823623,962.7,0.0665,831.8,1.1
76,1,72.3,15265.63,0.688762,4.5140569945738397e-08,3.057766,908.2,0.0705,831.3,1.1
77,1,72.44,15093.98,0.687766,4.5578227023852986e-08,3.409888,928.0,0.069,830.3,1.2
78,1,72.56,14926.04,0.689097,4.6015884101967576e-08,2.65212,931.3,0.0687,828.9,1.2
79,1,72.69,14761.85,0.688668,4.645354118008217e-08,2.725709,983.0,0.0651,829.5,1.2
80,1,72.84,14605.66,0.688485,4.689119825819677e-08,2.912238,790.1,0.081,827.6,1.2
81,1,72.99,14454.38,0.687701,4.732885533631136e-08,3.161103,762.9,0.0839,820.5,1.2
82,1,73.1,14298.97,0.687909,4.7766512414425954e-08,2.906182,952.2,0.0672,834.0,1.2
83,1,73.26,14157.52,0.688144,4.8204169492540544e-08,2.841837,639.7,0.1,818.4,1.1
84,1,73.37,14008.83,0.688042,4.864182657065514e-08,2.68727,837.8,0.0764,816.5,1.2
85,1,73.52,13871.65,0.687585,4.907948364876973e-08,3.010636,680.4,0.0941,804.8,1.2
86,1,73.67,13737.27,0.686978,4.951714072688432e-08,3.190863,605.6,0.1057,789.7,1.2
87,1,73.79,13599.76,0.68637,4.9954797804998915e-08,3.285541,730.2,0.0876,786.9,1.2
88,1,73.96,13475.0,0.687142,5.039245488311351e-08,2.982765,554.9,0.1153,772.5,1.2
89,1,74.11,13351.5,0.688236,5.08301119612281e-08,2.47095,527.7,0.1213,757.2,1.2
90,1,74.22,13221.19,0.687327,5.126776903934269e-08,2.879413,692.8,0.0924,756.0,1.1
91,1,74.38,13102.28,0.68758,5.170542611745728e-08,2.820696,618.7,0.1034,751.4,1.1
92,1,74.55,12989.84,0.687251,5.2143083195571876e-08,2.937373,509.6,0.1256,728.1,1.1
93,1,74.65,12865.5,0.687185,5.2580740273686466e-08,2.796846,779.9,0.0821,723.7,1.2
94,1,74.77,12748.64,0.686488,5.3018397351801056e-08,2.824123,899.8,0.0711,724.2,1.2
95,1,74.9,12635.4,0.685946,5.3456054429915645e-08,3.022789,925.8,0.0691,723.4,1.1
96,1,75.02,12524.4,0.684364,5.389371150803024e-08,3.474163,965.2,0.0663,725.2,1.1
97,1,75.15,12415.68,0.685298,5.433136858614484e-08,3.31281,989.6,0.0647,727.0,1.1
98,1,75.29,12309.99,0.688155,5.476902566425943e-08,2.334656,948.7,0.0675,727.5,1.1
99,1,75.42,12205.83,0.685928,5.5206682742374023e-08,2.790783,965.8,0.0663,727.1,1.1
100,1,75.54,12103.75,0.685946,5.564433982048862e-08,2.88067,967.0,0.0662,733.4,1.1
101,1,75.72,12010.34,0.686238,5.6081996898603216e-08,2.905631,689.8,0.0928,729.8,1.1
102,1,75.83,11909.19,0.685524,5.6519653976717805e-08,2.940922,944.6,0.0678,729.5,1.1
103,1,75.96,11813.66,0.68443,5.69573110548324e-08,3.145582,929.0,0.0689,742.7,1.1
104,1,76.12,11723.39,0.68476,5.7394968132947e-08,3.072099,686.7,0.0932,735.3,1.1
105,1,76.22,11627.09,0.683427,5.783262521106159e-08,3.428781,929.4,0.0689,746.4,1.1
106,1,76.37,11538.93,0.684925,5.827028228917618e-08,2.818174,740.3,0.0864,755.2,1.1
107,1,76.5,11449.73,0.683698,5.8707939367290766e-08,3.157126,747.6,0.0856,756.3,1.0
108,1,76.63,11363.21,0.684101,5.914559644540536e-08,3.14773,712.2,0.0899,767.7,1.1
109,1,76.78,11280.21,0.683146,5.958325352351995e-08,3.23288,650.7,0.0984,778.5,1.1
110,1,76.91,11195.69,0.68386,6.002091060163454e-08,2.887727,675.7,0.0947,777.4,1.1
111,1,77.04,11111.87,0.682314,6.045856767974913e-08,3.239932,736.2,0.0869,785.6,1.0
112,1,77.15,11028.09,0.684846,6.089622475786372e-08,2.835985,955.9,0.067,815.3,1.0
113,1,77.28,10948.64,0.683852,6.133388183597831e-08,3.009415,938.7,0.0682,822.8,1.0
114,1,77.41,10870.01,0.682547,6.17715389140929e-08,3.109256,965.1,0.0663,825.4,1.0
115,1,77.55,10793.78,0.683331,6.220919599220749e-08,2.927241,889.6,0.0719,824.0,1.0
116,1,77.68,10718.22,0.682948,6.264685307032208e-08,3.054181,931.7,0.0687,822.3,1.1
117,1,77.81,10643.47,0.681819,6.308451014843667e-08,3.122509,974.9,0.0656,821.9,1.0
118,1,77.94,10571.19,0.682332,6.352216722655126e-08,3.245516,866.1,0.0739,818.5,1.0
119,1,78.09,10501.44,0.681197,6.395982430466585e-08,3.106559,726.5,0.0881,807.5,1.0
120,1,78.21,10429.21,0.681301,6.439748138278045e-08,3.154147,868.1,0.0737,803.4,1.0
121,1,78.35,10360.42,0.682387,6.483513846089504e-08,2.862392,904.5,0.0708,814.7,1.0
122,1,78.47,10291.58,0.680042,6.527279553900963e-08,3.287221,948.0,0.0675,814.7,1.0
123,1,78.64,10228.65,0.682515,6.571045261712422e-08,2.70888,657.8,0.0973,800.7,1.0
124,1,78.76,10160.74,0.681892,6.614810969523882e-08,2.879753,833.2,0.0768,809.5,0.9
125,1,78.89,10095.47,0.679965,6.658576677335341e-08,3.29634,877.6,0.0729,807.4,0.9
126,1,79.04,10033.82,0.682568,6.7023423851468e-08,2.672882,694.6,0.0921,804.3,1.0
127,1,79.2,9974.28,0.681441,6.746108092958259e-08,2.95013,535.7,0.1195,787.6,0.9
128,1,79.31,9910.49,0.678846,6.789873800769718e-08,3.238844,685.7,0.0933,785.9,0.9
129,1,79.44,9848.7,0.681725,6.833639508581178e-08,2.743875,728.7,0.0878,791.3,0.9
130,1,79.56,9786.83,0.680971,6.877405216392639e-08,2.900427,855.9,0.0748,801.4,0.9
131,1,79.7,9728.55,0.679785,6.921170924204098e-08,2.9172,796.7,0.0803,804.6,0.9
132,1,79.82,9669.66,0.678774,6.964936632015557e-08,3.096028,869.8,0.0736,801.1,0.9
133,1,79.95,9612.03,0.678353,7.008702339827017e-08,3.064432,905.9,0.0706,800.2,0.9
134,1,80.09,9555.38,0.67949,7.052468047638476e-08,2.641033,918.6,0.0697,798.3,0.9
135,1,80.22,9499.46,0.677534,7.096233755449936e-08,3.137365,922.6,0.0694,799.2,0.9
136,1,80.34,9443.82,0.677223,7.139999463261396e-08,3.148476,987.4,0.0648,801.5,0.9
137,1,80.48,9390.03,0.679472,7.183765171072855e-08,2.759645,912.5,0.0701,799.2,0.9
138,1,80.61,9336.52,0.680881,7.227530878884314e-08,2.458839,911.1,0.0702,800.6,1.0
139,1,80.75,9284.58,0.67791,7.271296586695773e-08,2.803583,857.3,0.0747,807.4,1.0
140,1,80.88,9232.83,0.676386,7.315062294507232e-08,3.126533,867.9,0.0737,807.4,1.0
141,1,81.02,9183.08,0.675858,7.358828002318691e-08,3.224477,881.1,0.0726,806.3,1.0
142,1,81.15,9132.13,0.679047,7.40259371013015e-08,2.724766,942.9,0.0679,806.2,1.0
143,1,81.28,9082.67,0.675035,7.44635941794161e-08,3.115776,920.9,0.0695,820.6,1.0
144,1,81.44,9035.92,0.675847,7.49012512575307e-08,2.906921,729.8,0.0877,814.6,1.0
145,1,81.56,8986.51,0.679085,7.533890833564528e-08,2.754436,875.6,0.0731,814.7,1.0
146,1,81.72,8941.82,0.675127,7.577656541375987e-08,3.106402,643.0,0.0995,811.1,1.0
147,1,81.84,8893.71,0.676497,7.621422249187448e-08,2.750623,739.9,0.0865,827.6,1.1
148,1,81.97,8847.18,0.672383,7.665187956998907e-08,3.227362,759.4,0.0843,832.7,1.1
149,1,82.11,8802.72,0.676742,7.708953664810365e-08,2.553962,657.0,0.0974,827.3,1.1
150,1,82.24,8756.89,0.673086,7.752719372621826e-08,3.072695,745.2,0.0859,820.7,1.2
151,1,82.38,8713.07,0.674997,7.796485080433285e-08,2.855276,684.8,0.0935,814.2,1.1
152,1,82.49,8667.24,0.670558,7.840250788244744e-08,3.280652,853.1,0.075,813.3,1.1
153,1,82.62,8623.73,0.670584,7.884016496056203e-08,3.256856,916.6,0.0698,813.6,1.1
154,1,82.76,8580.73,0.669745,7.927782203867662e-08,3.333472,927.9,0.069,814.3,1.1
155,1,82.89,8538.88,0.673142,7.971547911679122e-08,2.783848,870.2,0.0736,812.0,1.1
156,1,83.02,8496.61,0.670909,8.015313619490582e-08,3.056962,934.6,0.0685,810.1,1.1
157,1,83.16,8456.23,0.672998,8.059079327302042e-08,2.821029,821.3,0.0779,806.0,1.1
158,1,83.29,8415.18,0.670708,8.102845035113501e-08,2.889204,904.5,0.0708,806.1,1.1
159,1,83.42,8375.01,0.66967,8.146610742924962e-08,3.145708,903.4,0.0708,807.9,1.1
160,1,83.55,8335.17,0.668286,8.19037645073642e-08,3.192677,928.9,0.0689,810.5,1.1
161,1,83.7,8297.93,0.6711,8.23414215854788e-08,2.931221,945.4,0.0677,812.8,1.1
162,1,83.83,8258.77,0.67106,8.27790786635934e-08,2.664675,961.5,0.0666,813.6,1.1
163,1,83.96,8220.39,0.665813,8.3216735741708e-08,3.20659,951.5,0.0673,814.8,1.1
164,1,84.1,8183.33,0.669423,8.365439281982259e-08,2.983246,851.6,0.0752,821.4,1.1
165,1,84.22,8145.28,0.668328,8.409204989793718e-08,2.96236,934.3,0.0685,823.4,1.2
166,1,84.4,8112.65,0.671023,8.452970697605177e-08,2.689953,563.8,0.1135,815.8,1.2
167,1,84.53,8075.68,0.667971,8.496736405416637e-08,2.875356,660.0,0.097,811.2,1.1
168,1,84.65,8039.2,0.669173,8.540502113228098e-08,2.703409,699.4,0.0915,807.2,1.1
169,1,84.8,8004.79,0.663301,8.584267821039557e-08,3.114449,614.1,0.1042,803.1,1.2
170,1,84.92,7968.52,0.666399,8.628033528851016e-08,2.767699,734.6,0.0871,803.2,1.1
171,1,85.05,7933.85,0.663281,8.671799236662474e-08,3.056812,725.6,0.0882,805.8,1.1
172,1,85.16,7897.37,0.66812,8.715564944473935e-08,2.594593,991.8,0.0645,811.3,1.1
173,1,85.3,7864.02,0.669539,8.759330652285394e-08,2.634075,909.8,0.0703,811.2,1.1
174,1,85.43,7829.74,0.663732,8.803096360096853e-08,2.836526,990.4,0.0646,813.2,1.1
175,1,85.56,7796.56,0.667375,8.846862067908312e-08,2.514905,954.9,0.067,817.0,1.1
176,1,85.69,7763.26,0.665871,8.89062777571977e-08,2.633034,1000.2,0.064,819.3,1.1
177,1,85.81,7730.53,0.664129,8.93439348353123e-08,2.58556,1016.0,0.063,827.4,1.1
178,1,85.94,7698.34,0.66142,8.978159191342689e-08,2.816537,993.6,0.0644,830.4,1.1
179,1,86.08,7666.58,0.663523,9.021924899154149e-08,2.570547,961.0,0.0666,832.8,1.1
180,1,86.21,7635.18,0.658791,9.065690606965608e-08,2.920281,948.1,0.0675,833.3,1.1
181,1,86.37,7606.56,0.665476,9.109456314777068e-08,2.703499,777.7,0.0823,825.6,1.1
182,1,86.48,7574.19,0.660937,9.153222022588528e-08,2.708178,986.6,0.0649,826.3,1.1
183,1,86.61,7543.93,0.660799,9.196987730399987e-08,2.749005,946.0,0.0677,825.9,1.2
184,1,86.76,7515.22,0.660099,9.240753438211446e-08,2.683097,758.0,0.0844,821.0,1.1
185,1,86.89,7485.49,0.658506,9.284519146022907e-08,2.906682,782.2,0.0818,814.1,1.1
186,1,87.01,7454.79,0.659431,9.328284853834365e-08,2.803158,944.8,0.0677,838.6,1.1
187,1,87.16,7427.55,0.661858,9.372050561645824e-08,2.62711,714.5,0.0896,842.7,1.1
188,1,87.29,7398.24,0.654783,9.415816269457283e-08,2.988111,788.7,0.0811,847.8,1.2
189,1,87.42,7369.96,0.661517,9.459581977268742e-08,2.491376,759.1,0.0843,859.9,1.2
190,1,87.55,7341.36,0.658042,9.503347685080201e-08,2.605233,794.4,0.0806,864.0,1.1
191,1,87.67,7312.34,0.65992,9.547113392891662e-08,2.535156,941.0,0.068,875.9,1.2
192,1,87.8,7284.85,0.657199,9.59087910070312e-08,2.599799,910.8,0.0703,872.5,1.2
193,1,87.93,7257.08,0.651215,9.634644808514581e-08,2.959004,972.3,0.0658,874.8,1.2
194,1,88.06,7230.08,0.651155,9.678410516326041e-08,2.755385,940.1,0.0681,872.9,1.2
195,1,88.19,7203.11,0.645251,9.7221762241375e-08,3.151482,960.8,0.0666,873.0,1.2
196,1,88.32,7176.46,0.658478,9.765941931948959e-08,2.532914,965.2,0.0663,871.9,1.2
197,1,88.45,7150.25,0.656853,9.809707639760418e-08,2.319052,971.2,0.0659,869.4,1.2
198,1,88.6,7125.55,0.648674,9.853473347571878e-08,2.702231,769.1,0.0832,858.3,1.2
199,1,88.72,7098.79,0.648804,9.897239055383337e-08,2.598633,924.7,0.0692,856.5,1.3
200,1,88.85,7073.11,0.643255,9.941004763194798e-08,2.92601,946.8,0.0676,857.1,1.2
201,1,88.99,7048.59,0.65217,9.984770471006256e-08,2.441775,953.5,0.0671,866.1,1.2
202,1,89.13,7024.45,0.65166,1.0028536178817715e-07,2.400244,918.4,0.0697,862.9,1.2
203,1,89.26,6999.5,0.653892,1.0072301886629176e-07,2.538277,962.5,0.0665,863.9,1.2
204,1,89.4,6975.68,0.647941,1.0116067594440635e-07,2.684062,860.4,0.0744,870.1,1.2
205,1,89.53,6951.17,0.649486,1.0159833302252094e-07,2.386901,913.4,0.0701,877.2,1.2
206,1,89.67,6928.08,0.647765,1.0203599010063553e-07,2.297956,814.2,0.0786,871.1,1.1
207,1,89.81,6904.78,0.643107,1.0247364717875013e-07,2.52336,752.2,0.0851,873.6,1.1
208,1,89.94,6881.51,0.648376,1.0291130425686473e-07,2.458252,721.0,0.0888,870.4,1.0
209,1,90.07,6858.02,0.646765,1.0334896133497933e-07,2.348831,735.0,0.0871,869.2,0.9
210,1,90.18,6833.43,0.633699,1.0378661841309391e-07,2.904486,966.4,0.0662,877.4,1.0
211,1,90.32,6810.83,0.647539,1.0422427549120849e-07,2.557151,902.6,0.0709,876.0,0.9
212,1,90.47,6789.45,0.649843,1.0466193256932308e-07,2.0076,724.8,0.0883,864.9,1.0
213,1,90.58,6765.64,0.636702,1.0509958964743767e-07,2.592124,921.2,0.0695,863.0,1.0
214,1,90.71,6742.82,0.634507,1.0553724672555226e-07,2.673887,1019.3,0.0628,866.0,1.0
215,1,90.84,6720.73,0.630415,1.0597490380366685e-07,2.772235,991.9,0.0645,867.5,0.9
216,1,90.97,6699.07,0.642882,1.0641256088178144e-07,2.253614,935.7,0.0684,866.3,0.9
217,1,91.11,6677.61,0.635206,1.0685021795989604e-07,2.579249,909.6,0.0704,863.9,0.9
218,1,91.23,6655.74,0.630911,1.0728787503801064e-07,2.545537,979.2,0.0654,874.9,0.9
219,1,91.36,6634.52,0.633385,1.0772553211612523e-07,2.497486,958.1,0.0668,876.5,0.8
220,1,91.51,6614.58,0.640404,1.0816318919423983e-07,2.4537,797.9,0.0802,868.5,0.9
221,1,91.65,6594.52,0.629649,1.0860084627235442e-07,2.463011,908.8,0.0704,866.5,0.9
222,1,91.78,6573.58,0.638784,1.0903850335046901e-07,2.323538,940.0,0.0681,867.7,0.9
223,1,91.91,6553.01,0.629335,1.0947616042858362e-07,2.618514,939.5,0.0681,866.6,0.9
224,1,92.05,6532.85,0.628912,1.0991381750669819e-07,2.438549,919.9,0.0696,868.8,1.0
225,1,92.2,6513.92,0.62849,1.1035147458481278e-07,2.374644,784.3,0.0816,861.8,1.0
226,1,92.32,6493.28,0.62714,1.1078913166292738e-07,2.485327,922.8,0.0694,866.9,1.0
227,1,92.47,6474.59,0.626364,1.1122678874104199e-07,2.368191,776.9,0.0824,867.6,1.1
228,1,92.61,6455.7,0.63449,1.1166444581915658e-07,2.084489,702.4,0.0911,866.2,1.1
229,1,92.72,6434.72,0.638011,1.1210210289727117e-07,1.963155,953.0,0.0672,877.3,1.2
230,1,92.85,6415.31,0.629907,1.1253975997538577e-07,2.251143,967.5,0.0661,877.7,1.2
231,1,92.98,6396.06,0.628193,1.1297741705350036e-07,2.133912,982.3,0.0652,881.0,1.2
232,1,93.11,6377.17,0.62831,1.1341507413161495e-07,2.220763,964.0,0.0664,895.0,1.2
233,1,93.24,6358.5,0.629062,1.1385273120972954e-07,2.210191,927.6,0.069,895.0,1.2
234,1,93.37,6339.5,0.627273,1.1429038828784414e-07,2.197404,999.0,0.0641,894.3,1.2
235,1,93.5,6321.02,0.630321,1.1472804536595874e-07,1.924894,967.2,0.0662,893.3,1.2
236,1,93.63,6302.72,0.636694,1.1516570244407333e-07,1.927019,960.8,0.0666,894.1,1.2
237,1,93.76,6284.42,0.631915,1.1560335952218792e-07,1.946823,976.6,0.0655,897.4,1.2
238,1,93.9,6267.11,0.622856,1.1604101660030253e-07,2.196553,836.1,0.0765,889.9,1.3
239,1,94.05,6250.11,0.609621,1.1647867367841713e-07,2.383337,730.4,0.0876,877.2,1.2
240,1,94.18,6232.44,0.620201,1.1691633075653173e-07,2.122096,724.2,0.0884,872.3,1.2
241,1,94.31,6214.79,0.623973,1.1735398783464632e-07,2.24255,982.3,0.0652,875.4,1.2
242,1,94.44,6197.27,0.625324,1.1779164491276091e-07,2.047345,986.5,0.0649,877.4,1.2
243,1,94.58,6180.18,0.61907,1.182293019908755e-07,2.183413,931.3,0.0687,876.5,1.3
244,1,94.71,6163.19,0.619145,1.186669590689901e-07,2.230275,927.2,0.069,876.9,1.3
245,1,94.85,6146.74,0.622093,1.191046161471047e-07,1.947146,836.5,0.0765,880.2,1.3
246,1,94.99,6130.48,0.619438,1.195422732252193e-07,2.070547,786.4,0.0814,873.0,1.2
247,1,95.13,6113.9,0.629654,1.1997993030333388e-07,1.718259,746.2,0.0858,872.0,1.1
248,1,95.24,6096.17,0.624363,1.2041758738144847e-07,1.827882,916.2,0.0699,884.9,1.1
249,1,95.37,6079.49,0.61372,1.2085524445956306e-07,2.174426,952.0,0.0672,885.5,1.1
250,1,95.5,6063.19,0.607936,1.2129290153767765e-07,2.1574,934.3,0.0685,883.9,1.1
251,1,95.63,6046.92,0.617964,1.2173055861579224e-07,1.895038,946.9,0.0676,882.6,1.1
252,1,95.76,6030.75,0.596943,1.2216821569390683e-07,2.342819,966.2,0.0662,882.4,1.1
253,1,95.89,6014.6,0.595342,1.2260587277202145e-07,2.522051,983.3,0.0651,885.1,1.1
254,1,96.02,5998.78,0.600523,1.2304352985013604e-07,2.212213,961.0,0.0666,883.5,1.1
255,1,96.16,5983.12,0.61771,1.2348118692825063e-07,1.772768,932.0,0.0687,881.7,1.1
256,1,96.3,5968.12,0.602501,1.2391884400636522e-07,2.076633,838.0,0.0764,875.3,1.1
257,1,96.42,5951.94,0.621065,1.243565010844798e-07,1.710909,989.2,0.0647,875.8,1.1
258,1,96.56,5937.11,0.620956,1.247941581625944e-07,1.840663,859.5,0.0745,877.5,1.1
259,1,96.69,5921.95,0.611704,1.25231815240709e-07,1.843275,837.4,0.0764,884.1,1.1
260,1,96.84,5907.73,0.619146,1.2566947231882363e-07,1.754846,721.5,0.0887,884.3,1.1
261,1,96.96,5892.1,0.615503,1.2610712939693824e-07,1.751654,908.2,0.0705,881.2,1.1
262,1,97.1,5877.83,0.587385,1.2654478647505283e-07,2.20256,771.3,0.083,870.3,1.0
263,1,97.25,5864.11,0.611882,1.2698244355316745e-07,1.656588,672.8,0.0951,855.6,1.0
264,1,97.37,5848.57,0.611794,1.2742010063128204e-07,1.651694,839.7,0.0762,852.2,0.9
265,1,97.53,5836.13,0.606002,1.2785775770939663e-07,1.831825,596.5,0.1073,833.5,1.0
266,1,97.67,5821.81,0.60245,1.2829541478751122e-07,1.804806,624.1,0.1025,822.5,1.0
267,1,97.79,5806.96,0.609932,1.2873307186562583e-07,1.621319,702.6,0.0911,819.7,1.0
268,1,97.92,5792.39,0.627153,1.2917072894374042e-07,1.629063,766.6,0.0835,812.8,1.0
269,1,98.06,5778.77,0.596718,1.2960838602185504e-07,1.859172,724.0,0.0884,802.1,0.9
270,1,98.22,5766.35,0.595294,1.3004604309996963e-07,1.79549,560.2,0.1142,779.1,1.0
