step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
35,1,165.88,101711.9,0.439737,8.047773186117409e-08,0.989627,272.1,0.2352,270.5,0.9
36,1,166.55,99284.46,0.463263,8.243770614266393e-08,0.778726,271.7,0.2356,270.1,0.9
37,1,167.23,96988.63,0.450388,8.439768042415376e-08,0.905174,270.3,0.2368,269.6,0.9
38,1,167.9,94812.43,0.46266,8.635765470564361e-08,0.915498,270.5,0.2366,269.5,0.9
39,1,168.58,92748.27,0.441999,8.831762898713346e-08,0.562133,273.1,0.2343,269.3,1.0
40,1,169.25,90787.98,0.446175,9.027760326862332e-08,0.606997,270.2,0.2368,269.0,1.1
41,1,169.98,88947.96,0.391683,9.223757755011317e-08,0.645311,271.5,0.2357,268.8,1.1
42,1,170.65,87170.6,0.42883,9.4197551831603e-08,0.796123,273.7,0.2338,268.8,1.1
43,1,171.36,85493.33,0.413438,9.615752611309286e-08,0.642176,256.3,0.2497,267.7,1.2
44,1,172.04,83876.84,0.432079,9.81175003945827e-08,0.596476,269.5,0.2375,267.7,1.2
45,1,172.71,82329.93,0.461285,1.0007747467607256e-07,0.847231,273.3,0.2342,267.7,1.2
46,1,173.39,80851.15,0.475184,1.0203744895756241e-07,0.794502,267.2,0.2395,267.3,1.2
47,1,174.06,79433.68,0.411588,1.0399742323905225e-07,0.545989,272.9,0.2346,267.3,1.2
48,1,174.74,78077.96,0.461733,1.0595739752054208e-07,0.764805,272.9,0.2345,267.3,1.2
49,1,175.41,76775.37,0.403031,1.0791737180203193e-07,0.756781,274.5,0.2331,267.6,1.2
50,1,176.09,75526.93,0.463504,1.0987734608352179e-07,0.907828,271.4,0.2358,267.5,1.2
51,1,176.76,74327.18,0.438725,1.1183732036501164e-07,0.781055,273.1,0.2343,267.7,1.2
52,1,177.44,73173.06,0.43836,1.1379729464650149e-07,0.631744,270.6,0.2365,267.5,1.2
53,1,178.14,72074.36,0.440407,1.1575726892799135e-07,0.495491,257.2,0.2489,266.5,1.3
54,1,178.88,71028.94,0.438593,1.177172432094812e-07,0.598849,228.0,0.2807,264.1,1.3
55,1,179.59,70011.31,0.445007,1.1967721749097104e-07,0.628104,222.2,0.2881,261.2,1.3
56,1,180.23,69003.33,0.475242,1.2163719177246088e-07,0.865431,270.0,0.2371,261.2,1.3
57,1,180.91,68045.2,0.477283,1.2359716605395072e-07,0.689684,270.5,0.2366,261.2,1.3
58,1,181.59,67118.68,0.482536,1.2555714033544055e-07,0.755988,272.0,0.2353,261.1,1.3
59,1,182.27,66224.54,0.433528,1.275171146169304e-07,0.818822,268.7,0.2382,260.9,1.3
60,1,182.94,65358.45,0.411763,1.2947708889842023e-07,0.518414,272.0,0.2353,261.1,1.3
61,1,183.66,64538.62,0.43219,1.3143706317991007e-07,0.578435,272.5,0.2348,261.1,1.3
62,1,184.38,63741.87,0.418757,1.333970374613999e-07,0.626954,250.2,0.2558,259.8,1.3
63,1,185.04,62951.74,0.488362,1.3535701174288977e-07,0.897441,272.7,0.2347,260.8,1.3
64,1,185.72,62193.83,0.448426,1.373169860243796e-07,0.640991,267.2,0.2396,260.7,1.3
65,1,186.4,61457.13,0.384291,1.3927696030586947e-07,0.593822,269.4,0.2375,260.7,1.2
66,1,187.08,60744.02,0.448862,1.4123693458735934e-07,0.749169,267.2,0.2395,260.7,1.2
67,1,187.76,60051.82,0.491566,1.4319690886884917e-07,0.626898,268.7,0.2381,260.5,1.2
68,1,188.44,59379.31,0.447097,1.4515688315033904e-07,0.749447,270.5,0.2366,260.4,1.2
69,1,189.11,58726.14,0.455282,1.471168574318289e-07,0.850128,271.4,0.2359,260.4,1.2
70,1,189.79,58092.17,0.429371,1.4907683171331877e-07,0.628346,270.8,0.2363,260.3,1.2
71,1,190.47,57475.22,0.389387,1.5103680599480863e-07,0.816383,273.1,0.2344,260.2,1.2
72,1,191.15,56877.18,0.434467,1.529967802762985e-07,0.998305,268.5,0.2383,260.2,1.2
73,1,191.83,56294.81,0.452473,1.5495675455778833e-07,0.537461,268.8,0.2381,261.0,1.1
74,1,192.51,55728.78,0.494419,1.569167288392782e-07,0.537616,267.6,0.2392,263.3,1.1
75,1,193.19,55176.45,0.44622,1.5887670312076806e-07,0.695464,271.4,0.2358,266.1,1.1
76,1,193.89,54646.66,0.427589,1.608366774022579e-07,0.767736,260.8,0.2454,265.4,1.2
77,1,194.57,54122.58,0.367732,1.6279665168374776e-07,0.537478,271.9,0.2354,265.4,1.2
78,1,195.25,53613.87,0.499816,1.6475662596523763e-07,0.949552,265.7,0.2408,265.2,1.2
79,1,195.93,53115.94,0.46311,1.667166002467275e-07,0.533773,270.7,0.2364,265.5,1.1
80,1,196.61,52631.26,0.473928,1.6867657452821733e-07,0.820145,270.9,0.2363,265.6,1.1
81,1,197.33,52170.67,0.42418,1.706365488097072e-07,0.679034,271.9,0.2354,265.6,1.0
82,1,198.01,51709.91,0.438685,1.7259652309119703e-07,0.519165,270.9,0.2363,267.0,0.9
83,1,198.69,51259.77,0.477093,1.7455649737268687e-07,0.471408,269.3,0.2377,266.8,0.9
84,1,199.37,50820.32,0.462348,1.7651647165417673e-07,0.925442,271.2,0.236,266.8,1.0
85,1,200.05,50391.22,0.425986,1.7847644593566657e-07,0.723179,269.4,0.2375,266.8,1.0
86,1,200.73,49971.96,0.414937,1.804364202171564e-07,0.558508,270.4,0.2366,267.0,1.0
87,1,201.41,49562.59,0.427166,1.8239639449864625e-07,0.518828,270.3,0.2368,267.1,1.0
88,1,202.09,49163.16,0.432507,1.843563687801361e-07,0.549973,267.7,0.2391,266.8,1.0
89,1,202.83,48785.45,0.480456,1.8631634306162597e-07,0.886787,219.5,0.2916,263.8,1.0
90,1,203.47,48395.05,0.458935,1.882763173431158e-07,0.767852,271.7,0.2356,263.9,1.0
91,1,204.16,48021.55,0.47049,1.9023629162460565e-07,0.670771,268.9,0.238,263.6,1.0
92,1,204.84,47656.45,0.473501,1.921962659060955e-07,0.781092,266.6,0.2401,263.3,1.1
93,1,205.52,47298.69,0.469091,1.9415624018758532e-07,0.533261,266.9,0.2398,263.3,1.1
94,1,206.2,46946.77,0.493093,1.961162144690752e-07,0.803371,271.5,0.2357,263.5,1.1
95,1,206.88,46603.94,0.419961,1.9807618875056505e-07,0.56296,268.4,0.2384,263.3,1.1
96,1,207.56,46268.38,0.369885,2.000361630320549e-07,0.648281,268.2,0.2386,263.8,1.0
97,1,208.24,45939.73,0.403109,2.0199613731354473e-07,0.73532,267.0,0.2397,263.8,1.0
98,1,208.92,45616.19,0.510257,2.039561115950346e-07,0.937096,273.2,0.2342,264.0,1.0
99,1,209.64,45308.75,0.467077,2.0591608587652446e-07,0.732413,259.7,0.2464,263.0,1.2
100,1,210.31,44998.87,0.418042,2.0787606015801432e-07,0.539317,273.2,0.2342,263.0,1.2
101,1,211.12,44722.04,0.431806,2.0983603443950416e-07,0.876946,203.5,0.3144,258.8,1.2
102,1,211.77,44417.86,0.458831,2.11796008720994e-07,0.581443,223.4,0.2865,256.2,1.2
103,1,212.41,44117.33,0.424393,2.1375598300248383e-07,0.638613,267.6,0.2392,256.2,1.2
104,1,213.09,43831.29,0.42614,2.1571595728397367e-07,0.804563,266.6,0.2401,256.1,1.1
105,1,213.81,43557.55,0.414556,2.1767593156546354e-07,0.628591,247.9,0.2582,254.6,1.3
106,1,214.48,43279.76,0.496966,2.1963590584695337e-07,0.718871,267.6,0.2392,254.3,1.3
107,1,215.16,43009.09,0.416841,2.215958801284432e-07,0.566719,271.1,0.2361,254.3,1.3
108,1,215.84,42743.69,0.392254,2.2355585440993305e-07,0.576166,268.7,0.2382,254.4,1.3
109,1,216.52,42483.19,0.391415,2.2551582869142291e-07,0.790118,269.1,0.2379,257.2,1.3
110,1,217.22,42231.17,0.457467,2.2747580297291275e-07,0.625179,254.4,0.2516,256.0,1.5
111,1,217.89,41978.17,0.401018,2.294357772544026e-07,0.744862,266.6,0.24,256.0,1.4
112,1,218.57,41731.48,0.496208,2.3139575153589245e-07,0.941189,266.9,0.2398,256.1,1.4
113,1,219.3,41497.37,0.455587,2.333557258173823e-07,0.751138,227.6,0.2812,254.0,1.4
114,1,219.94,41251.75,0.43517,2.3531570009887216e-07,0.626871,271.9,0.2353,254.0,1.4
115,1,220.62,41018.03,0.435032,2.37275674380362e-07,0.651887,268.7,0.2382,254.0,1.4
116,1,221.3,40787.98,0.488354,2.392356486618518e-07,0.700074,271.0,0.2361,254.1,1.4
117,1,221.98,40561.85,0.441438,2.4119562294334167e-07,0.780227,269.2,0.2378,254.1,1.4
118,1,222.66,40340.08,0.471382,2.4315559722483153e-07,1.022577,268.1,0.2387,254.0,1.4
119,1,223.42,40134.91,0.42044,2.451155715063214e-07,0.539565,204.5,0.3129,251.1,1.2
120,1,224.11,39921.45,0.427083,2.470755457878112e-07,0.546251,199.3,0.3211,247.0,1.2
121,1,224.75,39702.86,0.443101,2.4903552006930107e-07,0.923957,272.3,0.235,250.7,1.2
122,1,225.43,39494.95,0.427282,2.509954943507909e-07,0.895609,268.8,0.2381,253.0,1.3
123,1,226.12,39290.7,0.463718,2.5295546863228075e-07,0.754534,266.3,0.2404,252.9,1.3
124,1,226.8,39089.37,0.458337,2.549154429137706e-07,0.712795,268.3,0.2385,252.9,1.3
125,1,227.5,38894.9,0.446047,2.568754171952605e-07,0.902055,264.2,0.2423,253.9,1.2
126,1,228.18,38700.09,0.505629,2.5883539147675034e-07,0.760619,268.5,0.2384,254.1,1.2
127,1,228.86,38508.36,0.46561,2.607953657582402e-07,0.570792,269.8,0.2372,254.0,1.2
128,1,229.55,38320.42,0.397438,2.6275534003973e-07,0.838541,266.6,0.2401,254.0,1.2
129,1,230.23,38134.19,0.45852,2.647153143212199e-07,0.558251,268.5,0.2383,253.9,1.2
130,1,230.91,37951.25,0.43443,2.666752886027097e-07,0.815803,268.6,0.2382,254.9,1.1
131,1,231.6,37771.2,0.463494,2.6863526288419956e-07,0.664362,268.0,0.2388,254.9,1.1
132,1,232.28,37594.08,0.42745,2.705952371656894e-07,0.695522,266.9,0.2398,254.9,1.1
133,1,232.96,37419.57,0.455502,2.725552114471793e-07,0.576233,266.6,0.2401,257.1,1.1
134,1,233.73,37260.68,0.443451,2.745151857286691e-07,0.641377,198.0,0.3232,252.7,1.0
135,1,234.33,37077.2,0.374817,2.7647516001015896e-07,0.507076,267.2,0.2395,252.6,1.0
136,1,235.01,36909.87,0.447363,2.784351342916488e-07,0.651898,269.3,0.2376,252.7,1.0
137,1,235.69,36745.22,0.460214,2.803951085731387e-07,0.678661,268.9,0.238,252.7,1.0
138,1,236.37,36582.31,0.464952,2.823550828546285e-07,0.813613,268.9,0.238,252.7,1.0
139,1,237.05,36421.89,0.468991,2.843150571361183e-07,0.593792,270.2,0.2369,256.6,1.0
140,1,237.73,36264.1,0.403802,2.862750314176082e-07,0.615708,267.6,0.2391,261.0,1.0
141,1,238.46,36115.25,0.445846,2.8823500569909804e-07,0.609904,269.7,0.2373,260.9,0.9
142,1,239.15,35963.91,0.433135,2.9019497998058785e-07,0.605424,262.6,0.2437,260.7,0.9
143,1,239.83,35812.22,0.445979,2.921549542620777e-07,0.662408,270.1,0.237,260.7,1.0
144,1,240.52,35663.63,0.461558,2.941149285435676e-07,0.71048,267.8,0.239,260.8,0.9
145,1,241.2,35516.78,0.471211,2.9607490282505744e-07,1.030099,267.9,0.2389,261.2,0.8
146,1,241.88,35371.34,0.418509,2.9803487710654725e-07,0.69882,268.8,0.2381,261.2,0.9
147,1,242.57,35228.46,0.47708,2.999948513880371e-07,0.695759,268.0,0.2388,261.1,0.9
148,1,243.25,35087.31,0.418691,3.01954825669527e-07,0.550935,267.2,0.2395,261.1,0.9
149,1,243.93,34947.67,0.447675,3.0391479995101685e-07,0.548265,269.1,0.2378,260.9,0.9
150,1,244.61,34810.27,0.403749,3.058747742325067e-07,0.470462,268.3,0.2385,261.0,0.9
151,1,245.29,34673.94,0.429695,3.078347485139966e-07,0.633028,270.3,0.2368,261.1,0.9
152,1,245.98,34540.45,0.387503,3.097947227954864e-07,0.854991,268.1,0.2387,261.2,0.9
153,1,246.66,34408.4,0.390405,3.117546970769762e-07,0.829794,266.0,0.2406,261.1,0.9
154,1,247.34,34277.83,0.391471,3.1371467135846606e-07,0.578038,267.8,0.239,265.7,0.9
155,1,248.02,34148.92,0.459569,3.156746456399559e-07,0.699018,269.6,0.2374,265.9,0.9
156,1,248.71,34022.35,0.442023,3.176346199214458e-07,0.758872,266.7,0.24,265.7,0.9
157,1,249.39,33896.78,0.449946,3.195945942029356e-07,0.618467,267.6,0.2391,265.6,0.9
158,1,250.08,33772.92,0.413597,3.2155456848442547e-07,0.491866,266.3,0.2403,265.5,0.9
159,1,250.76,33650.35,0.432686,3.2351454276591533e-07,0.637853,268.7,0.2382,265.3,1.0
160,1,251.44,33529.76,0.427868,3.254745170474052e-07,0.813108,267.6,0.2392,265.2,1.0
161,1,252.18,33417.67,0.420229,3.27434491328895e-07,0.508223,268.2,0.2386,265.0,1.1
162,1,252.86,33300.08,0.51356,3.293944656103848e-07,0.905506,265.6,0.241,265.2,1.0
163,1,253.55,33183.87,0.394483,3.313544398918747e-07,0.550391,268.0,0.2388,265.1,1.0
164,1,254.23,33068.95,0.430726,3.3331441417336455e-07,0.742696,266.7,0.24,264.8,1.1
165,1,254.91,32954.98,0.414259,3.352743884548544e-07,0.722307,267.7,0.2391,264.8,1.1
166,1,255.6,32842.71,0.436654,3.372343627363443e-07,0.718292,269.3,0.2377,264.8,1.1
167,1,256.29,32732.42,0.457681,3.3919433701783414e-07,0.739353,266.3,0.2403,264.7,1.1
168,1,256.97,32622.75,0.431334,3.41154311299324e-07,0.538889,268.9,0.238,264.7,1.2
169,1,257.65,32514.36,0.466043,3.4311428558081387e-07,0.766285,268.0,0.2388,264.8,1.1
170,1,258.36,32411.0,0.438374,3.4507425986230373e-07,0.539102,257.5,0.2486,264.0,1.2
171,1,259.04,32304.12,0.426152,3.470342341437936e-07,0.617638,266.1,0.2405,264.0,1.1
172,1,259.72,32199.66,0.47745,3.4899420842528346e-07,0.499746,266.7,0.2399,263.8,1.2
173,1,260.41,32096.22,0.450315,3.5095418270677327e-07,0.549725,269.5,0.2375,264.0,1.2
174,1,261.14,31999.88,0.398525,3.5291415698826313e-07,0.471735,223.7,0.2861,261.6,1.1
175,1,261.77,31892.7,0.442867,3.5487413126975295e-07,0.681788,269.5,0.2375,261.5,1.1
176,1,262.45,31792.73,0.438698,3.568341055512428e-07,0.629596,269.8,0.2372,261.7,1.1
177,1,263.14,31693.81,0.458001,3.587940798327326e-07,0.667748,270.7,0.2364,261.8,1.1
178,1,263.82,31596.28,0.449386,3.6075405411422243e-07,0.690011,268.2,0.2386,261.8,1.2
179,1,264.5,31499.68,0.417153,3.6271402839571224e-07,0.596457,266.6,0.2401,261.8,1.1
180,1,265.19,31404.44,0.399139,3.646740026772021e-07,0.647587,268.1,0.2387,262.0,1.1
181,1,265.92,31315.76,0.437153,3.6663397695869197e-07,0.706021,268.2,0.2387,262.1,1.0
182,1,266.61,31222.11,0.451079,3.6859395124018184e-07,0.65163,265.0,0.2415,262.0,1.1
183,1,267.32,31133.09,0.431345,3.7055392552167165e-07,0.576143,239.0,0.2677,260.4,1.1
184,1,267.97,31038.46,0.453455,3.725138998031615e-07,0.843068,272.1,0.2352,260.7,1.0
185,1,268.66,30948.05,0.420291,3.744738740846513e-07,0.932748,270.1,0.237,260.8,1.1
186,1,269.34,30858.46,0.414574,3.764338483661412e-07,0.695232,267.8,0.239,260.8,1.0
187,1,270.02,30769.7,0.439242,3.7839382264763105e-07,0.783471,270.5,0.2366,260.9,1.1
188,1,270.71,30682.3,0.396872,3.803537969291209e-07,0.607068,268.7,0.2382,261.0,1.0
189,1,271.39,30595.83,0.453382,3.823137712106108e-07,0.976083,266.0,0.2406,260.8,1.1
190,1,272.08,30509.92,0.43853,3.842737454921006e-07,0.590476,270.6,0.2365,261.7,1.0
191,1,272.76,30425.03,0.441595,3.862337197735904e-07,0.684297,267.0,0.2397,261.8,1.0
192,1,273.44,30340.83,0.425405,3.8819369405508027e-07,0.562026,268.6,0.2383,261.9,1.0
193,1,274.13,30257.93,0.407254,3.9015366833657013e-07,0.683745,267.0,0.2397,261.8,1.0
194,1,274.81,30175.58,0.422366,3.9211364261806e-07,0.584747,269.5,0.2375,264.3,1.0
195,1,275.5,30094.12,0.401113,3.940736168995498e-07,0.766951,272.0,0.2353,264.5,1.0
196,1,276.18,30013.7,0.446086,3.9603359118103967e-07,0.613688,266.8,0.2399,264.4,0.9
197,1,276.87,29933.78,0.468783,3.979935654625295e-07,0.632525,267.7,0.2391,264.3,0.9
198,1,277.55,29855.12,0.400175,3.9995353974401935e-07,0.598504,267.1,0.2396,264.2,1.0
199,1,278.28,29781.82,0.452399,4.0191351402550916e-07,0.604861,227.2,0.2817,261.7,1.0
200,1,278.95,29702.77,0.420987,4.03873488306999e-07,0.662001,264.9,0.2416,261.6,1.0
201,1,290.38,30764.5,0.43332,4.058334625884889e-07,0.701179,276.9,0.2312,262.0,1.0
202,1,291.06,30681.97,0.499569,4.0779343686997875e-07,0.789211,272.8,0.2346,262.5,1.0
203,1,291.73,30600.12,0.465894,4.097534111514686e-07,0.621894,273.8,0.2337,264.6,0.9
204,1,292.41,30519.07,0.418685,4.117133854329585e-07,0.56237,274.9,0.2328,264.9,0.8
205,1,293.08,30439.1,0.439066,4.1367335971444834e-07,0.764028,273.5,0.234,265.2,0.8
206,1,293.76,30359.58,0.433969,4.156333339959382e-07,0.742485,273.4,0.2341,265.4,0.8
207,1,294.44,30281.37,0.432327,4.1759330827742807e-07,0.896169,269.5,0.2375,265.6,0.7
208,1,295.11,30203.34,0.447785,4.19553282558918e-07,0.878316,273.6,0.2339,266.0,0.6
209,1,295.79,30126.5,0.443702,4.215132568404078e-07,0.63138,269.8,0.2372,266.2,0.6
210,1,296.46,30049.89,0.436977,4.2347323112189766e-07,0.696105,274.5,0.2332,266.4,0.6
211,1,297.14,29974.74,0.411837,4.2543320540338753e-07,0.628719,265.9,0.2406,266.4,0.6
212,1,297.82,29899.67,0.486268,4.2739317968487744e-07,0.715061,272.7,0.2347,266.7,0.6
213,1,298.49,29825.24,0.413429,4.293531539663673e-07,0.498106,273.2,0.2342,267.1,0.5
214,1,299.17,29751.73,0.416065,4.313131282478571e-07,0.607817,272.8,0.2346,267.4,0.5
215,1,299.84,29679.05,0.393311,4.33273102529347e-07,0.746855,271.6,0.2357,267.4,0.5
216,1,300.52,29606.88,0.466414,4.3523307681083685e-07,0.830921,270.7,0.2364,267.6,0.5
217,1,301.2,29535.53,0.426064,4.3719305109232666e-07,0.598188,271.7,0.2356,267.9,0.4
218,1,301.88,29464.93,0.41108,4.3915302537381647e-07,0.693893,268.8,0.2381,268.0,0.4
219,1,302.56,29394.86,0.440725,4.411129996553064e-07,0.585043,271.0,0.2362,270.8,0.4
220,1,303.23,29325.47,0.469836,4.430729739367962e-07,0.795149,270.4,0.2367,271.1,0.3
221,1,303.94,29259.63,0.420562,4.4503294821828606e-07,0.663455,270.3,0.2368,270.7,0.4
222,1,304.64,29192.96,0.45304,4.4699292249977593e-07,0.675352,270.2,0.2368,270.3,0.5
223,1,305.32,29125.76,0.454083,4.489528967812658e-07,1.120507,269.2,0.2377,270.0,0.5
224,1,306.01,29059.56,0.423549,4.5091287106275566e-07,0.506393,265.1,0.2414,269.5,0.5
225,1,306.69,28993.61,0.404356,4.528728453442455e-07,0.632862,267.0,0.2397,269.1,0.5
226,1,307.37,28928.5,0.399417,4.548328196257354e-07,0.593442,266.0,0.2406,268.7,0.5
227,1,308.06,28863.68,0.434,4.567927939072252e-07,0.598993,266.9,0.2398,268.4,0.6
228,1,308.74,28799.53,0.491315,4.58752768188715e-07,0.539409,265.2,0.2413,268.0,0.6
229,1,309.42,28735.89,0.46396,4.6071274247020487e-07,0.805738,268.1,0.2387,267.7,0.7
230,1,310.1,28672.41,0.446539,4.6267271675169474e-07,0.653433,270.5,0.2366,267.4,0.7
231,1,310.79,28610.29,0.431,4.6463269103318455e-07,0.783986,266.3,0.2403,267.4,0.7
232,1,311.48,28548.54,0.465123,4.6659266531467446e-07,0.897918,264.7,0.2418,266.7,0.8
233,1,312.16,28487.04,0.427529,4.6855263959616433e-07,0.684961,269.6,0.2374,266.4,0.9
234,1,312.93,28433.63,0.41574,4.705126138776542e-07,0.608039,198.9,0.3217,261.7,0.9
235,1,313.53,28365.76,0.454287,4.7247258815914406e-07,0.625156,267.2,0.2396,261.4,0.9
236,1,314.22,28306.42,0.480579,4.744325624406339e-07,0.785744,264.3,0.2421,261.1,0.9
237,1,314.9,28246.71,0.466571,4.7639253672212373e-07,0.541252,269.6,0.2374,260.9,0.9
238,1,315.59,28187.99,0.427247,4.783525110036136e-07,0.69512,266.6,0.2401,260.7,0.9
239,1,316.27,28129.43,0.403719,4.803124852851034e-07,0.868563,269.2,0.2377,260.6,1.0
240,1,316.96,28072.09,0.450151,4.822724595665932e-07,0.839026,262.8,0.2435,260.2,1.0
241,1,317.7,28019.64,0.414487,4.84232433848083e-07,0.721102,267.4,0.2394,259.9,1.0
242,1,318.38,27962.47,0.446944,4.861924081295728e-07,0.777965,266.7,0.24,259.8,1.0
243,1,319.07,27906.07,0.418027,4.881523824110627e-07,0.771013,267.1,0.2396,259.6,1.1
244,1,319.75,27849.96,0.443367,4.901123566925526e-07,0.849263,268.8,0.2381,259.7,1.1
245,1,320.44,27794.63,0.467096,4.920723309740424e-07,0.7166,266.6,0.2401,259.6,1.1
246,1,321.13,27739.8,0.4126,4.940323052555323e-07,0.585955,264.6,0.2419,259.4,1.2
247,1,321.82,27685.27,0.48797,4.959922795370222e-07,0.899586,265.1,0.2415,259.3,1.2
248,1,322.5,27630.94,0.440655,4.97952253818512e-07,0.537205,266.5,0.2401,259.2,1.2
249,1,323.18,27576.99,0.411943,4.999122281000018e-07,0.615568,268.3,0.2386,259.3,1.2
250,1,323.87,27523.67,0.425795,5.018722023814916e-07,0.598579,267.4,0.2393,259.2,1.2
251,1,324.56,27471.09,0.474524,5.038321766629816e-07,0.751853,264.7,0.2417,259.1,1.2
252,1,325.26,27420.05,0.427654,5.057921509444714e-07,0.822624,248.3,0.2577,258.4,1.1
253,1,325.95,27367.86,0.387489,5.077521252259612e-07,0.987199,267.7,0.2391,258.2,1.2
254,1,326.63,27316.37,0.410514,5.097120995074511e-07,0.482294,264.5,0.242,262.3,1.3
255,1,327.32,27265.19,0.449227,5.116720737889409e-07,0.509437,266.2,0.2404,262.1,1.3
256,1,328.01,27214.65,0.39362,5.136320480704307e-07,0.559531,263.8,0.2426,262.0,1.3
257,1,328.7,27164.2,0.417761,5.155920223519206e-07,0.637742,266.4,0.2402,261.9,1.3
258,1,329.39,27114.28,0.450378,5.175519966334105e-07,0.631478,266.0,0.2406,261.9,1.3
259,1,330.08,27065.16,0.418199,5.195119709149004e-07,0.624738,265.1,0.2414,261.5,1.4
260,1,330.77,27015.93,0.452714,5.214719451963902e-07,0.587769,266.4,0.2403,261.7,1.4
261,1,331.5,26970.76,0.441149,5.2343191947788e-07,0.609947,269.1,0.2379,262.0,1.3
262,1,332.19,26922.39,0.428338,5.253918937593698e-07,0.662641,266.6,0.2401,262.0,1.3
263,1,332.87,26874.19,0.443883,5.273518680408596e-07,0.518917,267.6,0.2391,262.2,1.2
264,1,333.56,26826.36,0.441809,5.293118423223494e-07,0.564558,267.8,0.239,262.2,1.2
265,1,334.27,26780.48,0.458775,5.312718166038392e-07,0.793087,258.0,0.248,261.6,1.2
266,1,335.02,26738.94,0.421075,5.332317908853291e-07,0.669971,205.8,0.311,258.1,1.2
267,1,335.64,26686.75,0.461716,5.351917651668189e-07,0.528258,265.5,0.2411,258.1,1.2
268,1,336.33,26640.23,0.469734,5.371517394483088e-07,0.699175,266.9,0.2398,258.2,1.2
269,1,337.01,26594.02,0.416975,5.391117137297986e-07,0.520288,266.5,0.2402,258.2,1.1
270,1,337.7,26548.57,0.449167,5.410716880112884e-07,0.929233,264.8,0.2417,258.1,1.1
