step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
58,1,71.67,3248.63,0.66977,1.8239639449864627e-07,3.010909,879.1,0.0728,860.3,0.6
59,1,71.86,3200.6,0.669913,1.8533635592088104e-07,2.868955,876.2,0.073,860.2,0.6
60,1,72.04,3154.26,0.671535,1.882763173431158e-07,2.532727,868.0,0.0737,859.3,0.6
61,1,72.24,3109.67,0.669675,1.9121627876535058e-07,2.660801,860.2,0.0744,858.1,0.6
62,1,72.42,3066.15,0.66967,1.9415624018758535e-07,2.600546,873.9,0.0732,858.1,0.6
63,1,72.61,3024.06,0.663563,1.9709620160982012e-07,3.111391,874.2,0.0732,858.1,0.6
64,1,72.8,2983.51,0.669986,2.0003616303205492e-07,2.703789,807.9,0.0792,855.3,0.6
65,1,72.98,2943.87,0.665153,2.029761244542897e-07,2.750533,830.8,0.077,853.9,0.6
66,1,73.16,2905.43,0.660063,2.0591608587652446e-07,3.144938,877.8,0.0729,854.0,0.6
67,1,73.35,2868.27,0.667453,2.0885604729875925e-07,2.295867,850.8,0.0752,854.0,0.6
68,1,73.53,2832.12,0.660742,2.1179600872099402e-07,2.903734,868.3,0.0737,853.7,0.6
69,1,73.72,2797.0,0.659669,2.147359701432288e-07,2.75687,882.2,0.0725,854.9,0.6
70,1,73.9,2762.94,0.659506,2.1767593156546354e-07,2.726506,872.5,0.0733,855.9,0.6
71,1,74.09,2729.84,0.658054,2.2061589298769828e-07,2.730148,870.8,0.0735,856.9,0.6
72,1,74.28,2697.74,0.657009,2.2355585440993305e-07,2.695006,840.9,0.0761,855.5,0.6
73,1,74.46,2666.36,0.65243,2.2649581583216785e-07,2.814685,855.8,0.0748,855.5,0.6
74,1,74.65,2635.88,0.661585,2.2943577725440262e-07,2.293308,857.0,0.0747,854.4,0.6
75,1,74.83,2606.18,0.658302,2.3237573867663739e-07,2.439198,870.7,0.0735,857.6,0.6
76,1,75.02,2577.28,0.656962,2.3531570009887213e-07,2.47168,875.6,0.0731,857.7,0.6
77,1,75.21,2549.16,0.653853,2.382556615211069e-07,2.508628,874.0,0.0732,858.1,0.6
78,1,75.39,2521.71,0.646748,2.4119562294334167e-07,2.696079,875.1,0.0731,857.8,0.6
79,1,75.58,2495.03,0.657518,2.4413558436557644e-07,2.253879,853.4,0.075,856.7,0.6
80,1,75.76,2468.95,0.650398,2.470755457878112e-07,2.26705,856.9,0.0747,856.3,0.6
81,1,75.95,2443.67,0.653054,2.50015507210046e-07,2.400248,872.9,0.0733,856.9,0.6
82,1,76.14,2418.82,0.644247,2.529554686322808e-07,2.613308,870.7,0.0735,856.7,0.6
83,1,76.32,2394.56,0.65161,2.5589543005451557e-07,2.105349,881.7,0.0726,857.0,0.6
84,1,76.51,2370.92,0.651461,2.5883539147675034e-07,2.381497,870.3,0.0735,860.3,0.6
85,1,76.7,2347.82,0.637626,2.617753528989851e-07,2.594201,861.8,0.0743,861.8,0.6
86,1,76.88,2325.21,0.64291,2.647153143212199e-07,2.537945,877.6,0.0729,861.7,0.6
87,1,77.07,2303.23,0.64492,2.6765527574345465e-07,2.241129,846.3,0.0756,861.4,0.6
88,1,77.25,2281.61,0.636585,2.7059523716568947e-07,2.463557,872.1,0.0734,861.6,0.6
89,1,77.44,2260.55,0.645729,2.7353519858792424e-07,2.122493,865.5,0.0739,860.8,0.6
90,1,77.63,2239.92,0.628572,2.76475160010159e-07,2.587042,872.6,0.0733,860.7,0.6
91,1,92.74,2645.63,0.633637,2.794151214323938e-07,2.343302,755.0,0.0848,78.0,90.9
92,1,92.96,2622.03,0.638191,2.823550828546286e-07,1.975895,747.1,0.0857,77.9,90.9
93,1,93.15,2598.12,0.62367,2.852950442768634e-07,2.54567,881.7,0.0726,77.9,90.9
94,1,94.0,2592.87,0.625743,2.8823500569909814e-07,2.220438,880.5,0.0727,74.9,91.3
95,1,94.18,2569.58,0.639193,2.911749671213329e-07,1.885894,880.6,0.0727,74.9,91.3
96,1,94.37,2546.98,0.628949,2.9411492854356774e-07,2.027796,801.4,0.0799,74.9,91.2
97,1,94.55,2524.5,0.625238,2.970548899658025e-07,2.136844,873.7,0.0733,74.9,91.2
98,1,94.73,2502.66,0.620724,2.999948513880373e-07,2.219613,872.6,0.0733,74.9,91.2
99,1,94.92,2481.41,0.614245,3.0293481281027205e-07,2.356223,804.5,0.0796,74.9,91.2
100,1,95.1,2460.26,0.621392,3.0587477423250687e-07,2.102853,880.8,0.0727,74.9,91.2
101,1,95.29,2439.85,0.612132,3.0881473565474164e-07,2.19854,885.2,0.0723,74.9,91.2
102,1,95.48,2419.71,0.610706,3.1175469707697646e-07,2.285335,864.2,0.0741,74.9,91.2
103,1,95.66,2399.91,0.608068,3.1469465849921123e-07,2.171825,880.7,0.0727,74.9,91.2
104,1,95.85,2380.53,0.611625,3.17634619921446e-07,2.048433,865.3,0.074,74.9,91.2
105,1,96.03,2361.52,0.601677,3.2057458134368077e-07,2.113754,865.4,0.074,74.9,91.2
106,1,96.22,2342.83,0.599816,3.2351454276591554e-07,2.101106,876.5,0.073,74.9,91.2
107,1,96.4,2324.5,0.615854,3.264545041881503e-07,1.7459,874.5,0.0732,74.9,91.2
108,1,96.59,2306.53,0.595203,3.2939446561038503e-07,2.125151,867.8,0.0738,74.9,91.2
109,1,96.78,2288.89,0.607818,3.3233442703261985e-07,1.91727,867.4,0.0738,74.9,91.2
110,1,96.96,2271.51,0.602667,3.352743884548547e-07,1.849045,875.1,0.0731,74.9,91.2
111,1,97.15,2254.47,0.571556,3.382143498770895e-07,2.463833,877.7,0.0729,591.8,31.2
112,1,97.33,2237.78,0.579051,3.4115431129932427e-07,2.180068,853.1,0.075,594.7,31.3
113,1,97.52,2221.31,0.598587,3.4409427272155904e-07,1.999956,874.8,0.0732,594.5,31.3
114,1,97.7,2205.15,0.588169,3.470342341437938e-07,1.819213,878.4,0.0729,860.2,0.6
115,1,97.89,2189.28,0.595273,3.499741955660286e-07,1.604837,874.0,0.0732,859.9,0.6
116,1,98.07,2173.69,0.60531,3.5291415698826335e-07,1.638036,867.7,0.0738,863.4,0.6
117,1,98.26,2158.34,0.588822,3.558541184104981e-07,1.786891,877.3,0.073,863.7,0.6
118,1,98.44,2143.24,0.584675,3.587940798327329e-07,1.850937,884.5,0.0724,864.2,0.6
119,1,98.63,2128.48,0.577697,3.617340412549677e-07,1.928768,837.6,0.0764,866.0,0.6
120,1,98.82,2113.85,0.586894,3.646740026772025e-07,1.793894,873.2,0.0733,865.7,0.6
121,1,112.65,2388.86,0.584619,3.676139640994373e-07,1.703644,759.3,0.0843,84.7,90.2
122,1,114.35,2404.14,0.558489,3.70553925521672e-07,1.986487,845.2,0.0757,77.0,91.1
123,1,116.17,2421.61,0.588571,3.734938869439068e-07,1.41348,873.1,0.0733,70.1,91.9
124,1,116.35,2404.92,0.60069,3.764338483661415e-07,1.34079,870.5,0.0735,70.1,91.9
125,1,116.54,2388.51,0.577819,3.793738097883762e-07,1.566536,874.0,0.0732,70.1,91.9
126,1,116.72,2372.45,0.565806,3.8231377121061094e-07,1.662084,834.6,0.0767,70.1,91.9
127,1,116.91,2356.55,0.577323,3.8525373263284576e-07,1.456296,857.3,0.0747,70.1,91.9
128,1,117.09,2340.91,0.568656,3.8819369405508053e-07,1.563684,863.7,0.0741,70.1,91.9
129,1,117.28,2325.59,0.573484,3.911336554773153e-07,1.461548,840.9,0.0761,70.1,91.8
130,1,117.46,2310.41,0.599018,3.9407361689955007e-07,1.314017,864.8,0.074,70.1,91.8
131,1,117.65,2295.5,0.54658,3.9701357832178484e-07,1.772022,855.1,0.0748,70.1,91.8
132,1,117.83,2280.81,0.568853,3.999535397440196e-07,1.622806,857.2,0.0747,70.1,91.8
133,1,118.02,2266.29,0.587646,4.0289350116625443e-07,0.998946,883.5,0.0724,70.1,91.8
134,1,118.2,2252.03,0.578673,4.058334625884892e-07,1.226498,871.2,0.0735,70.1,91.8
135,1,118.39,2237.95,0.577837,4.0877342401072397e-07,1.821448,882.7,0.0725,70.1,91.8
136,1,118.57,2224.09,0.579617,4.1171338543295874e-07,1.250565,879.6,0.0728,70.1,91.8
137,1,118.76,2210.44,0.568673,4.146533468551935e-07,1.127156,880.0,0.0727,70.1,91.8
138,1,118.94,2196.97,0.536095,4.1759330827742834e-07,1.642804,882.2,0.0725,70.1,91.8
139,1,119.13,2183.74,0.557336,4.205332696996631e-07,1.583018,850.6,0.0752,70.1,91.8
140,1,119.31,2170.66,0.573578,4.234732311218978e-07,0.950314,864.3,0.0741,70.1,91.8
141,1,119.5,2157.86,0.559691,4.264131925441326e-07,1.126386,882.9,0.0725,276.5,68.1
142,1,119.69,2145.16,0.582334,4.2935315396636736e-07,1.22927,871.1,0.0735,409.9,52.7
143,1,119.88,2132.6,0.555312,4.322931153886022e-07,1.145504,876.9,0.073,862.4,0.5
144,1,120.06,2120.23,0.556368,4.35233076810837e-07,1.22925,878.2,0.0729,862.7,0.5
145,1,120.25,2108.07,0.549478,4.381730382330718e-07,1.258071,854.9,0.0749,861.7,0.5
146,1,120.43,2096.0,0.550314,4.411129996553065e-07,1.07342,879.7,0.0728,864.0,0.5
147,1,120.62,2084.16,0.544625,4.440529610775412e-07,1.22677,868.7,0.0737,864.6,0.5
148,1,120.8,2072.42,0.57803,4.46992922499776e-07,0.832612,877.6,0.0729,865.5,0.5
149,1,120.99,2060.89,0.550912,4.4993288392201075e-07,1.076903,864.5,0.074,866.6,0.5
150,1,121.18,2049.48,0.552664,4.528728453442455e-07,1.053957,875.0,0.0731,867.0,0.5
151,1,135.27,2271.83,0.551783,4.558128067664803e-07,1.049111,771.4,0.083,83.2,90.4
152,1,136.0,2268.11,0.542247,4.5875276818871506e-07,1.079556,870.6,0.0735,80.5,90.7
153,1,137.48,2276.94,0.529861,4.616927296109499e-07,1.27509,868.2,0.0737,74.4,91.4
154,1,138.69,2281.24,0.508825,4.6463269103318465e-07,1.297639,866.4,0.0739,70.2,91.9
155,1,138.88,2268.6,0.567022,4.6757265245541937e-07,0.867837,885.9,0.0722,70.2,91.9
156,1,139.06,2256.15,0.512905,4.7051261387765414e-07,1.122958,875.8,0.0731,70.2,91.9
157,1,139.52,2248.29,0.572437,4.734525752998889e-07,0.834227,883.2,0.0725,69.2,92.0
158,1,139.7,2236.13,0.561373,4.763925367221237e-07,0.98699,863.1,0.0742,69.2,92.0
159,1,139.89,2224.13,0.516169,4.793324981443585e-07,1.143274,867.4,0.0738,69.2,92.0
160,1,140.07,2212.26,0.53708,4.822724595665933e-07,0.891983,879.3,0.0728,69.2,92.0
161,1,140.26,2200.66,0.509591,4.852124209888281e-07,1.097571,875.6,0.0731,69.2,92.0
162,1,140.45,2189.08,0.520562,4.88152382411063e-07,1.202539,876.6,0.073,69.2,92.0
163,1,140.63,2177.66,0.543856,4.910923438332977e-07,0.886086,878.2,0.0729,69.2,92.0
164,1,140.82,2166.42,0.518065,4.940323052555325e-07,0.98955,848.6,0.0754,69.2,92.0
165,1,141.01,2155.27,0.492996,4.969722666777672e-07,1.208682,849.5,0.0753,69.2,92.0
166,1,141.19,2144.22,0.5228,4.999122281000019e-07,1.11797,877.3,0.0729,69.2,92.0
167,1,141.38,2133.33,0.523774,5.028521895222367e-07,0.971457,875.7,0.0731,69.2,92.0
168,1,141.56,2122.56,0.522522,5.057921509444714e-07,0.924327,875.1,0.0731,69.2,92.0
169,1,141.75,2111.94,0.563038,5.087321123667061e-07,0.89534,867.6,0.0738,69.2,92.0
170,1,141.93,2101.46,0.499052,5.116720737889408e-07,1.003113,846.3,0.0756,69.2,92.0
171,1,142.12,2091.04,0.505917,5.146120352111756e-07,0.978313,871.3,0.0735,278.4,68.0
172,1,142.3,2080.77,0.562727,5.175519966334105e-07,0.846489,876.3,0.073,313.7,64.0
173,1,142.49,2070.63,0.514117,5.204919580556453e-07,1.12861,857.4,0.0746,459.4,47.2
174,1,142.67,2060.58,0.490321,5.234319194778801e-07,1.053169,874.6,0.0732,729.4,16.2
175,1,142.86,2050.68,0.526984,5.263718809001149e-07,0.834738,862.5,0.0742,728.7,16.1
176,1,143.05,2040.86,0.532931,5.293118423223496e-07,0.86082,869.0,0.0736,728.4,16.1
177,1,143.23,2031.18,0.539609,5.322518037445845e-07,0.70932,854.7,0.0749,862.1,0.6
178,1,143.42,2021.57,0.562678,5.351917651668192e-07,0.771766,869.6,0.0736,862.6,0.6
179,1,143.6,2012.05,0.485809,5.381317265890539e-07,1.044149,886.9,0.0722,863.8,0.5
180,1,143.79,2002.71,0.526901,5.410716880112886e-07,0.711157,844.6,0.0758,862.1,0.5
181,1,158.28,2191.43,0.511584,5.440116494335234e-07,0.832325,756.4,0.0846,81.1,90.6
182,1,158.96,2187.87,0.510585,5.469516108557582e-07,0.727972,891.9,0.0718,78.7,90.9
183,1,160.76,2199.63,0.531712,5.498915722779929e-07,0.82528,891.7,0.0718,71.6,91.7
184,1,161.87,2201.98,0.50745,5.528315337002276e-07,0.612702,861.8,0.0743,68.1,92.1
185,1,162.05,2191.66,0.501488,5.557714951224624e-07,0.996635,886.7,0.0722,68.1,92.1
186,1,162.24,2181.47,0.499614,5.587114565446972e-07,0.769871,887.9,0.0721,68.1,92.1
187,1,162.42,2171.42,0.518352,5.61651417966932e-07,0.832202,861.8,0.0743,68.1,92.1
188,1,162.61,2161.46,0.477712,5.645913793891668e-07,1.089085,871.8,0.0734,68.1,92.1
189,1,162.79,2151.61,0.503523,5.675313408114016e-07,0.821974,871.1,0.0735,68.1,92.1
190,1,162.98,2141.85,0.497381,5.704713022336364e-07,0.950881,881.4,0.0726,68.1,92.1
191,1,163.16,2132.21,0.508615,5.734112636558712e-07,1.191601,865.7,0.0739,68.1,92.1
192,1,163.35,2122.67,0.512641,5.76351225078106e-07,0.863915,869.3,0.0736,68.1,92.1
193,1,163.53,2113.23,0.498675,5.792911865003408e-07,1.0215,869.0,0.0736,68.1,92.1
194,1,163.72,2103.9,0.503875,5.822311479225755e-07,0.926189,861.9,0.0743,68.1,92.1
195,1,163.91,2094.63,0.497389,5.851711093448102e-07,0.974876,875.2,0.0731,68.1,92.1
196,1,164.09,2085.46,0.503461,5.88111070767045e-07,0.713228,882.4,0.0725,68.1,92.1
197,1,164.28,2076.4,0.511617,5.910510321892798e-07,0.618721,863.0,0.0742,68.1,92.1
198,1,164.46,2067.42,0.512063,5.939909936115146e-07,0.941398,871.6,0.0734,68.1,92.1
199,1,164.65,2058.53,0.493044,5.969309550337493e-07,1.043692,859.4,0.0745,68.1,92.1
200,1,164.83,2049.71,0.493788,5.998709164559841e-07,0.708528,871.1,0.0735,68.1,92.1
201,1,172.21,2129.89,0.473678,6.028108778782188e-07,0.739567,694.8,0.0921,283.7,67.1
202,1,172.41,2120.93,0.490435,6.057508393004537e-07,0.680264,885.6,0.0723,317.2,63.2
203,1,172.59,2111.89,0.510987,6.086908007226884e-07,0.795916,882.2,0.0725,528.5,38.6
204,1,172.77,2102.94,0.482536,6.116307621449232e-07,0.887786,883.6,0.0724,857.7,0.6
205,1,172.96,2094.08,0.507651,6.14570723567158e-07,0.87164,876.5,0.073,857.2,0.6
206,1,173.15,2085.33,0.509045,6.175106849893928e-07,0.641211,857.7,0.0746,855.9,0.5
207,1,173.33,2076.64,0.513632,6.204506464116277e-07,0.665142,860.8,0.0744,855.7,0.6
208,1,173.52,2068.05,0.494412,6.233906078338625e-07,0.79038,855.8,0.0748,854.9,0.6
209,1,173.7,2059.53,0.494994,6.263305692560972e-07,0.602325,874.1,0.0732,855.0,0.6
210,1,173.89,2051.09,0.482053,6.292705306783319e-07,0.92759,873.5,0.0733,854.6,0.6
211,1,180.26,2115.3,0.477742,6.322104921005667e-07,1.066377,760.7,0.0841,166.6,80.5
212,1,180.46,2106.82,0.493152,6.351504535228016e-07,0.679418,872.1,0.0734,166.6,80.5
213,1,181.83,2111.98,0.497761,6.380904149450364e-07,0.604113,886.6,0.0722,144.3,83.1
214,1,182.39,2107.69,0.514268,6.410303763672711e-07,0.630076,875.2,0.0731,138.6,83.8
215,1,182.57,2099.16,0.492811,6.439703377895058e-07,0.657938,863.7,0.0741,138.6,83.8
216,1,182.76,2090.72,0.504561,6.469102992117406e-07,0.536607,867.9,0.0737,138.6,83.8
217,1,182.95,2082.37,0.518777,6.498502606339755e-07,0.897172,861.3,0.0743,138.6,83.8
218,1,183.13,2074.08,0.490382,6.527902220562103e-07,0.941668,868.8,0.0737,138.5,83.8
219,1,183.32,2065.88,0.517785,6.557301834784451e-07,0.536935,850.0,0.0753,138.5,83.8
220,1,183.5,2057.71,0.52053,6.586701449006798e-07,0.494081,881.1,0.0726,138.5,83.8
221,1,183.69,2049.69,0.476366,6.616101063229145e-07,0.743086,897.4,0.0713,138.9,84.0
222,1,183.88,2041.7,0.493636,6.645500677451494e-07,1.042909,861.3,0.0743,138.8,83.9
223,1,184.06,2033.77,0.475638,6.674900291673841e-07,0.725489,875.6,0.0731,138.8,83.9
224,1,184.25,2025.91,0.491356,6.704299905896188e-07,0.729635,873.8,0.0732,138.8,83.9
225,1,184.43,2018.11,0.50397,6.733699520118536e-07,0.601444,873.6,0.0733,138.8,83.9
226,1,184.62,2010.38,0.471861,6.763099134340883e-07,0.629277,880.8,0.0727,138.8,83.9
227,1,184.81,2002.74,0.512215,6.792498748563232e-07,0.7725,844.5,0.0758,138.8,83.9
228,1,184.99,1995.14,0.505163,6.821898362785579e-07,0.636109,878.3,0.0729,138.8,84.0
229,1,185.18,1987.62,0.48592,6.851297977007926e-07,0.786365,874.7,0.0732,138.8,84.0
230,1,185.36,1980.16,0.501124,6.880697591230274e-07,0.595563,873.2,0.0733,138.8,84.0
231,1,185.55,1972.79,0.475678,6.910097205452622e-07,0.719915,848.1,0.0755,421.7,51.5
232,1,185.74,1965.45,0.472706,6.939496819674971e-07,0.68711,856.1,0.0748,421.5,51.5
233,1,185.92,1958.18,0.507222,6.968896433897319e-07,0.785821,871.0,0.0735,691.3,20.4
234,1,186.11,1950.96,0.498229,6.998296048119667e-07,0.791662,870.0,0.0736,862.8,0.6
235,1,186.29,1943.8,0.478891,7.027695662342014e-07,0.613802,879.1,0.0728,863.6,0.6
236,1,186.48,1936.72,0.502577,7.057095276564362e-07,1.041943,866.9,0.0738,863.6,0.6
237,1,186.67,1929.68,0.478274,7.086494890786709e-07,0.719912,875.8,0.0731,864.3,0.6
238,1,186.85,1922.69,0.468547,7.115894505009057e-07,0.652462,882.7,0.0725,865.1,0.6
239,1,187.04,1915.8,0.497988,7.145294119231405e-07,0.782069,860.3,0.0744,865.7,0.6
240,1,187.23,1908.92,0.473101,7.174693733453753e-07,0.665001,878.3,0.0729,865.5,0.6
241,1,201.96,2049.75,0.527872,7.204093347676102e-07,0.713393,772.4,0.0829,79.9,90.8
242,1,202.17,2042.58,0.4651,7.23349296189845e-07,0.732158,830.3,0.0771,79.9,90.7
243,1,202.35,2035.2,0.489024,7.262892576120797e-07,0.758164,871.6,0.0734,79.9,90.7
244,1,202.98,2032.26,0.481708,7.292292190343145e-07,0.817245,748.0,0.0856,77.8,90.9
245,1,203.15,2024.85,0.46312,7.321691804565492e-07,0.791669,883.2,0.0725,77.8,90.9
246,1,205.07,2034.83,0.480084,7.351091418787841e-07,0.779318,870.2,0.0735,70.3,91.8
247,1,205.25,2027.58,0.510194,7.380491033010188e-07,0.472475,866.0,0.0739,70.4,91.8
248,1,205.43,2020.38,0.486295,7.409890647232536e-07,0.83738,873.3,0.0733,70.3,91.8
249,1,205.62,2013.28,0.513876,7.439290261454884e-07,0.732461,839.7,0.0762,70.3,91.8
250,1,205.81,2006.19,0.449445,7.468689875677231e-07,0.839704,874.7,0.0732,70.3,91.8
251,1,205.99,1999.2,0.464346,7.498089489899579e-07,0.66773,850.4,0.0753,70.3,91.8
252,1,206.18,1992.23,0.47877,7.527489104121927e-07,0.631619,870.9,0.0735,70.3,91.8
253,1,206.36,1985.31,0.471954,7.556888718344275e-07,0.598268,889.8,0.0719,70.4,91.8
254,1,206.55,1978.47,0.542193,7.586288332566623e-07,0.791337,877.2,0.073,70.4,91.8
255,1,206.74,1971.7,0.511012,7.61568794678897e-07,0.588736,841.6,0.076,70.3,91.8
256,1,206.92,1964.95,0.483779,7.645087561011319e-07,0.693877,860.8,0.0743,70.3,91.8
257,1,207.11,1958.25,0.463142,7.674487175233666e-07,0.723924,873.3,0.0733,70.3,91.8
258,1,207.29,1951.61,0.470864,7.703886789456014e-07,0.677227,873.7,0.0732,70.3,91.8
259,1,207.48,1945.02,0.518047,7.733286403678362e-07,0.69535,870.4,0.0735,70.3,91.8
260,1,207.67,1938.49,0.459079,7.762686017900709e-07,0.63082,848.5,0.0754,70.3,91.8
261,1,207.86,1932.03,0.453054,7.792085632123058e-07,0.607954,883.5,0.0724,349.7,59.3
262,1,208.04,1925.6,0.48221,7.821485246345406e-07,0.67699,857.2,0.0747,349.9,59.3
263,1,208.23,1919.2,0.454168,7.850884860567753e-07,0.585451,865.9,0.0739,349.9,59.3
264,1,208.42,1912.86,0.459824,7.880284474790101e-07,0.967791,868.2,0.0737,397.6,54.1
265,1,208.6,1906.56,0.454897,7.909684089012448e-07,0.669671,870.0,0.0736,397.5,54.1
266,1,208.79,1900.29,0.475146,7.939083703234797e-07,0.577124,879.0,0.0728,861.9,0.5
267,1,208.98,1894.09,0.435917,7.968483317457145e-07,0.680256,868.6,0.0737,861.9,0.5
268,1,209.16,1887.91,0.44368,7.997882931679493e-07,0.77037,876.7,0.073,861.9,0.6
269,1,209.35,1881.79,0.516282,8.02728254590184e-07,0.899523,881.1,0.0726,864.0,0.6
270,1,209.53,1875.72,0.506158,8.056682160124189e-07,0.706189,865.7,0.0739,863.5,0.6
