step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
11380,5,17674.55,7364.92,0.43012,1.3687555124490793e-07,13.54248,156.3,0.4096,155.7,0.3
11381,5,17675.65,7363.17,0.455552,1.368682495512521e-07,5.17481,156.3,0.4093,155.8,0.2
11382,5,17676.71,7361.41,0.430338,1.3686094388141947e-07,3.172074,155.9,0.4104,155.7,0.2
11383,5,17677.77,7359.66,0.402927,1.3685363423727252e-07,3.073078,156.2,0.4096,155.8,0.2
11384,5,17678.84,7357.9,0.474273,1.3684632062067483e-07,16.061731,156.1,0.41,155.8,0.2
11385,5,17679.91,7356.15,0.429191,1.3683900303349087e-07,2.853245,156.2,0.4098,155.8,0.2
11386,5,17680.97,7354.39,0.425733,1.3683168147758626e-07,17.018633,155.2,0.4124,155.7,0.2
11387,5,17682.04,7352.63,0.475139,1.3682435595482752e-07,9.721121,156.1,0.4099,155.7,0.2
11388,5,17683.11,7350.88,0.389933,1.3681702646708225e-07,7.103017,155.0,0.4129,155.7,0.2
11389,5,17684.17,7349.12,0.431399,1.3680969301621903e-07,5.998811,155.7,0.4111,155.6,0.2
11390,5,17685.23,7347.37,0.418648,1.3680235560410747e-07,10.261917,156.0,0.4103,155.6,0.2
11391,5,17686.31,7345.62,0.417847,1.3679501423261814e-07,8.856369,156.6,0.4086,155.6,0.3
11392,5,17687.37,7343.86,0.408532,1.367876689036227e-07,7.381533,156.2,0.4096,155.6,0.3
11393,5,17688.43,7342.1,0.455555,1.3678031961899376e-07,7.342628,156.3,0.4095,155.6,0.3
11394,5,17689.51,7340.35,0.43915,1.3677296638060495e-07,5.14576,155.8,0.4108,155.5,0.3
11395,5,17690.57,7338.6,0.405894,1.367656091903309e-07,3.289217,156.0,0.4102,155.5,0.3
11396,5,17691.64,7336.85,0.412414,1.3675824805004727e-07,16.192623,156.1,0.4099,155.5,0.3
11397,5,17692.71,7335.09,0.458568,1.3675088296163073e-07,14.141804,155.5,0.4116,155.5,0.3
11398,5,17693.77,7333.34,0.40664,1.3674351392695895e-07,3.082806,155.6,0.4113,155.5,0.3
11399,5,17694.84,7331.58,0.465149,1.3673614094791057e-07,5.096698,155.9,0.4106,155.5,0.3
11400,5,17695.91,7329.83,0.430938,1.3672876402636527e-07,14.329881,156.6,0.4087,155.5,0.3
11401,5,17705.21,7331.49,0.404116,1.3672138316420375e-07,5.545947,158.0,0.4051,155.6,0.3
11402,5,17706.27,7329.73,0.459069,1.3671399836330769e-07,3.540137,157.3,0.407,155.7,0.3
11403,5,17707.32,7327.97,0.393501,1.3670660962555974e-07,8.274996,157.4,0.4066,155.8,0.3
11404,5,17708.38,7326.21,0.421438,1.3669921695284363e-07,3.057621,157.5,0.4064,155.8,0.3
11405,5,17709.44,7324.46,0.391988,1.3669182034704406e-07,2.032313,157.7,0.4059,155.9,0.3
11406,5,17710.5,7322.7,0.450711,1.3668441981004672e-07,3.929996,156.8,0.4082,156.0,0.3
11407,5,17711.56,7320.94,0.441415,1.366770153437383e-07,5.542593,157.2,0.4072,156.1,0.2
11408,5,17712.62,7319.19,0.430602,1.3666960695000652e-07,9.247385,157.7,0.4059,156.2,0.2
11409,5,17713.68,7317.43,0.447227,1.3666219463074007e-07,9.551421,157.2,0.4071,156.3,0.2
11410,5,17714.74,7315.68,0.443328,1.3665477838782864e-07,8.233908,157.5,0.4064,156.4,0.2
11411,5,17715.81,7313.92,0.50441,1.3664735822316295e-07,3.132009,156.7,0.4085,156.4,0.2
11412,5,17716.87,7312.17,0.460036,1.366399341386347e-07,4.546177,156.8,0.4081,156.4,0.2
11413,5,17717.92,7310.41,0.442715,1.3663250613613663e-07,3.361214,157.4,0.4066,156.5,0.2
11414,5,17718.98,7308.65,0.430285,1.366250742175624e-07,2.154163,157.2,0.4072,156.6,0.2
11415,5,17720.04,7306.9,0.424946,1.3661763838480672e-07,3.979097,157.2,0.4071,156.6,0.2
11416,5,17721.11,7305.14,0.468191,1.366101986397653e-07,4.910132,156.6,0.4088,156.7,0.2
11417,5,17722.17,7303.39,0.469171,1.366027549843348e-07,2.986971,156.7,0.4084,156.8,0.2
11418,5,17723.22,7301.63,0.424557,1.3659530742041296e-07,4.298576,157.5,0.4063,156.9,0.2
11419,5,17724.28,7299.88,0.464625,1.3658785594989846e-07,4.436821,156.9,0.4078,156.9,0.2
11420,5,17725.35,7298.13,0.409477,1.3658040057469096e-07,2.291816,155.8,0.4109,156.9,0.2
11421,5,17726.43,7296.38,0.430795,1.3657294129669117e-07,3.030655,157.1,0.4073,156.8,0.2
11422,5,17727.49,7294.62,0.429634,1.3656547811780076e-07,3.662896,156.7,0.4083,156.8,0.2
11423,5,17728.55,7292.87,0.482851,1.3655801103992237e-07,2.181509,156.7,0.4085,156.7,0.2
11424,5,17729.61,7291.11,0.416157,1.3655054006495969e-07,4.272517,157.1,0.4074,156.7,0.2
11425,5,17730.67,7289.36,0.374422,1.3654306519481737e-07,2.847004,156.5,0.4089,156.7,0.2
11426,5,17731.72,7287.6,0.441149,1.3653558643140109e-07,4.907953,157.2,0.407,156.7,0.2
11427,5,17732.78,7285.85,0.45252,1.3652810377661745e-07,4.002322,157.2,0.407,156.7,0.2
11428,5,17733.84,7284.1,0.439362,1.3652061723237411e-07,2.431499,157.3,0.4069,156.7,0.2
11429,5,17734.91,7282.34,0.397498,1.365131268005797e-07,2.184891,157.0,0.4075,156.6,0.2
11430,5,17735.96,7280.59,0.425566,1.3650563248314384e-07,2.692717,157.2,0.4072,156.6,0.2
11431,5,17737.02,7278.84,0.387811,1.3649813428197713e-07,2.333611,157.1,0.4073,156.7,0.2
11432,5,17738.08,7277.08,0.42182,1.3649063219899116e-07,4.961713,157.3,0.4069,156.7,0.2
11433,5,17739.15,7275.33,0.408285,1.3648312623609852e-07,2.198429,156.6,0.4086,156.7,0.2
11434,5,17740.21,7273.58,0.430155,1.364756163952128e-07,2.755578,156.6,0.4087,156.6,0.2
11435,5,17741.27,7271.82,0.445488,1.3646810267824858e-07,1.955827,156.9,0.408,156.6,0.2
11436,5,17742.32,7270.07,0.401229,1.3646058508712139e-07,2.37882,157.3,0.4069,156.6,0.2
11437,5,17743.38,7268.32,0.450611,1.3645306362374778e-07,4.419674,157.6,0.4062,156.7,0.2
11438,5,17744.45,7266.57,0.46205,1.3644553829004528e-07,2.409645,156.6,0.4087,156.6,0.2
11439,5,17745.51,7264.81,0.448083,1.364380090879324e-07,3.501268,156.8,0.4082,156.6,0.2
11440,5,17746.57,7263.06,0.446478,1.3643047601932865e-07,1.97181,156.7,0.4083,156.7,0.2
11441,5,17747.64,7261.32,0.437318,1.3642293908615452e-07,2.767403,157.2,0.4072,156.7,0.2
11442,5,17748.71,7259.56,0.41481,1.3641539829033148e-07,3.204471,157.0,0.4077,156.7,0.2
11443,5,17749.77,7257.81,0.439656,1.3640785363378198e-07,2.965209,155.7,0.4111,156.6,0.2
11444,5,17750.83,7256.06,0.447546,1.3640030511842947e-07,3.127904,156.3,0.4094,156.6,0.2
11445,5,17751.89,7254.31,0.410046,1.3639275274619838e-07,2.434116,156.0,0.4104,156.5,0.2
11446,5,17752.95,7252.56,0.438741,1.363851965190141e-07,2.071117,156.6,0.4088,156.5,0.2
11447,5,17754.01,7250.81,0.431414,1.3637763643880304e-07,2.504295,155.9,0.4106,156.4,0.2
11448,5,17755.07,7249.05,0.401881,1.3637007250749258e-07,3.235018,157.4,0.4065,156.4,0.2
11449,5,17756.12,7247.3,0.417985,1.363625047270111e-07,2.161731,157.3,0.4069,156.5,0.2
11450,5,17757.18,7245.55,0.430519,1.3635493309928788e-07,2.089789,157.3,0.4068,156.5,0.2
11451,5,17758.24,7243.8,0.414962,1.3634735762625327e-07,2.174777,157.7,0.4057,156.5,0.2
11452,5,17759.3,7242.05,0.41278,1.3633977830983857e-07,3.35546,157.7,0.4058,156.5,0.2
11453,5,17760.36,7240.3,0.402316,1.3633219515197605e-07,3.19322,158.4,0.404,156.6,0.2
11454,5,17761.42,7238.55,0.425936,1.3632460815459898e-07,2.423685,157.8,0.4055,156.7,0.2
11455,5,17762.48,7236.8,0.461767,1.3631701731964157e-07,2.511567,158.1,0.4049,156.8,0.2
11456,5,17763.55,7235.05,0.396665,1.3630942264903905e-07,3.276392,157.0,0.4076,156.7,0.2
11457,5,17764.6,7233.3,0.410779,1.3630182414472762e-07,2.820555,158.1,0.4048,156.8,0.2
11458,5,17765.66,7231.55,0.401144,1.3629422180864446e-07,3.215688,158.0,0.405,156.8,0.2
