step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
30,1,116.27,83195.92,0.466221,7.067786045372486e-08,0.672158,299.0,0.214,321.4,0.4
31,1,116.85,80907.92,0.467614,7.26378347352147e-08,0.875398,321.2,0.1993,321.0,0.4
32,1,117.44,78770.94,0.468694,7.459780901670455e-08,0.636859,321.5,0.1991,320.7,0.4
33,1,118.03,76764.72,0.436821,7.655778329819439e-08,0.696728,321.8,0.1989,320.4,0.5
34,1,118.62,74875.4,0.454938,7.851775757968424e-08,0.656893,322.9,0.1982,320.1,0.5
35,1,119.21,73094.32,0.435909,8.047773186117409e-08,0.971914,322.1,0.1987,319.7,0.6
36,1,119.8,71412.77,0.463039,8.243770614266393e-08,0.525168,321.3,0.1992,319.3,0.6
37,1,120.39,69823.58,0.444635,8.439768042415376e-08,0.658529,321.4,0.1991,318.8,0.7
38,1,120.98,68315.46,0.411082,8.635765470564361e-08,0.892224,321.5,0.1991,318.6,0.8
39,1,121.57,66885.93,0.504043,8.831762898713346e-08,0.918765,320.6,0.1996,318.2,0.8
40,1,122.16,65528.05,0.438816,9.027760326862332e-08,0.711871,320.6,0.1996,317.9,0.9
41,1,122.8,64260.62,0.43624,9.223757755011317e-08,0.61426,319.6,0.2003,317.7,0.9
42,1,123.39,63029.48,0.534619,9.4197551831603e-08,0.867233,321.0,0.1994,317.5,0.9
43,1,123.98,61855.11,0.47619,9.615752611309286e-08,0.869769,321.0,0.1994,317.4,0.9
44,1,124.57,60734.25,0.435072,9.81175003945827e-08,0.74556,321.3,0.1992,317.3,0.9
45,1,125.16,59662.65,0.423568,1.0007747467607256e-07,0.698855,321.7,0.1989,317.1,1.0
46,1,125.75,58638.11,0.452137,1.0203744895756241e-07,0.705239,321.3,0.1992,317.0,1.0
47,1,126.34,57657.67,0.469924,1.0399742323905225e-07,0.751619,321.7,0.1989,316.7,1.1
48,1,126.93,56718.63,0.416948,1.0595739752054208e-07,0.985681,322.1,0.1987,316.4,1.1
49,1,127.57,55836.72,0.40694,1.0791737180203193e-07,0.935334,261.4,0.2448,312.9,1.2
50,1,128.12,54951.93,0.454034,1.0987734608352179e-07,0.787056,319.1,0.2006,313.9,1.2
51,1,128.71,54120.22,0.419548,1.1183732036501164e-07,0.637041,320.7,0.1995,313.7,1.2
52,1,129.3,53320.43,0.479918,1.1379729464650149e-07,0.591361,320.1,0.1999,313.6,1.2
53,1,129.89,52550.52,0.470853,1.1575726892799135e-07,0.62937,321.7,0.1989,313.5,1.3
54,1,130.48,51809.5,0.47361,1.177172432094812e-07,0.697058,321.3,0.1992,313.5,1.2
55,1,131.07,51095.11,0.452094,1.1967721749097104e-07,0.530978,321.0,0.1994,313.5,1.2
56,1,131.66,50406.15,0.478225,1.2163719177246088e-07,0.767435,321.4,0.1991,313.6,1.2
57,1,132.25,49741.35,0.452292,1.2359716605395072e-07,0.900765,321.2,0.1993,313.8,1.1
58,1,132.84,49099.23,0.432081,1.2555714033544055e-07,0.818274,321.8,0.1989,313.8,1.1
59,1,133.43,48479.3,0.417734,1.275171146169304e-07,0.717219,321.3,0.1992,314.0,1.1
60,1,134.02,47880.34,0.469986,1.2947708889842023e-07,0.75343,321.4,0.1991,314.2,1.0
61,1,134.65,47313.91,0.435577,1.3143706317991007e-07,0.885088,322.2,0.1987,314.2,1.1
62,1,135.32,46780.0,0.478597,1.333970374613999e-07,0.641769,231.3,0.2767,308.2,1.1
63,1,135.83,46210.14,0.371729,1.3535701174288977e-07,0.589397,322.6,0.1984,308.3,1.1
64,1,136.42,45683.99,0.463406,1.373169860243796e-07,0.96301,321.4,0.1991,308.4,1.1
65,1,137.01,45173.25,0.426427,1.3927696030586947e-07,0.659681,321.6,0.199,308.4,1.0
66,1,137.6,44678.76,0.386067,1.4123693458735934e-07,0.858198,319.6,0.2003,308.4,1.0
67,1,138.19,44198.56,0.481534,1.4319690886884917e-07,0.846221,321.1,0.1993,308.6,1.0
68,1,138.78,43733.19,0.420084,1.4515688315033904e-07,0.787836,320.2,0.1999,308.6,0.9
69,1,139.37,43280.38,0.421239,1.471168574318289e-07,0.706099,322.5,0.1984,312.0,1.0
70,1,139.96,42840.76,0.440692,1.4907683171331877e-07,0.559809,321.9,0.1988,312.0,1.0
71,1,140.56,42414.32,0.445994,1.5103680599480863e-07,0.822267,318.6,0.2009,312.2,0.9
72,1,141.15,41998.7,0.450711,1.529967802762985e-07,0.598743,321.6,0.199,312.2,0.9
73,1,141.74,41594.82,0.43649,1.5495675455778833e-07,0.511869,320.5,0.1997,312.2,0.9
74,1,142.33,41201.61,0.479788,1.569167288392782e-07,0.561702,320.8,0.1995,312.3,0.9
75,1,142.92,40818.98,0.455706,1.5887670312076806e-07,0.797575,321.7,0.1989,312.2,0.9
76,1,143.51,40446.09,0.465041,1.608366774022579e-07,0.832109,322.0,0.1987,312.2,0.9
77,1,144.1,40083.7,0.452055,1.6279665168374776e-07,0.629828,320.2,0.1999,312.3,0.9
78,1,144.69,39730.19,0.418912,1.6475662596523763e-07,0.676964,320.5,0.1997,312.2,0.9
79,1,145.28,39385.63,0.492807,1.667166002467275e-07,0.657373,321.2,0.1993,312.2,0.9
80,1,145.87,39049.34,0.456242,1.6867657452821733e-07,0.587257,321.8,0.1989,312.1,0.9
81,1,146.51,38735.77,0.451614,1.706365488097072e-07,0.797016,321.1,0.1993,311.9,1.0
82,1,147.1,38414.34,0.441283,1.7259652309119703e-07,0.716598,325.3,0.1968,318.2,1.0
83,1,147.69,38101.37,0.478982,1.7455649737268687e-07,0.801558,324.9,0.197,318.4,0.9
84,1,148.27,37795.85,0.460615,1.7651647165417673e-07,1.034739,323.4,0.1979,318.6,0.9
85,1,148.86,37497.23,0.460565,1.7847644593566657e-07,0.760355,324.3,0.1973,318.8,0.9
86,1,149.45,37205.88,0.432729,1.804364202171564e-07,0.660801,324.2,0.1974,319.1,0.9
87,1,150.04,36921.64,0.460436,1.8239639449864625e-07,0.660025,322.6,0.1984,319.1,0.9
88,1,150.63,36644.18,0.444048,1.843563687801361e-07,0.624792,320.4,0.1998,319.2,0.9
89,1,151.22,36373.09,0.490268,1.8631634306162597e-07,0.575226,320.6,0.1996,319.2,0.8
90,1,151.81,36107.87,0.426128,1.882763173431158e-07,0.654988,321.2,0.1992,319.2,0.8
91,1,152.4,35848.56,0.433568,1.9023629162460565e-07,0.683144,321.1,0.1993,319.1,0.9
92,1,153.0,35596.4,0.466722,1.921962659060955e-07,0.655161,310.0,0.2065,318.6,0.8
93,1,153.59,35346.65,0.455663,1.9415624018758532e-07,0.762318,320.0,0.2,318.5,0.9
94,1,154.18,35103.28,0.441941,1.961162144690752e-07,0.644011,321.5,0.1991,318.5,0.9
95,1,154.77,34865.41,0.484172,1.9807618875056505e-07,0.647464,318.7,0.2008,318.4,0.9
96,1,155.38,34636.41,0.448366,2.000361630320549e-07,0.571773,320.6,0.1996,317.7,1.1
97,1,155.97,34408.3,0.453767,2.0199613731354473e-07,0.560187,321.4,0.1991,317.7,1.1
98,1,156.56,34184.78,0.432657,2.039561115950346e-07,0.662513,321.6,0.199,317.9,1.1
99,1,157.15,33965.99,0.396839,2.0591608587652446e-07,0.744969,321.3,0.1992,317.7,1.1
100,1,157.74,33750.93,0.430879,2.0787606015801432e-07,0.676019,321.7,0.1989,317.8,1.1
101,1,158.37,33547.12,0.449062,2.0983603443950416e-07,0.644553,321.1,0.1993,318.0,1.0
102,1,158.96,33340.47,0.458793,2.11796008720994e-07,0.744595,320.7,0.1995,317.6,1.1
103,1,159.55,33138.02,0.421419,2.1375598300248383e-07,0.585303,321.3,0.1992,317.4,1.1
104,1,160.14,32939.78,0.439137,2.1571595728397367e-07,0.568226,320.6,0.1996,317.3,1.1
105,1,160.73,32745.13,0.44259,2.1767593156546354e-07,0.740662,320.9,0.1995,317.0,1.1
106,1,161.33,32555.49,0.412877,2.1963590584695337e-07,0.675117,308.3,0.2076,316.1,1.1
107,1,161.92,32368.01,0.463841,2.215958801284432e-07,0.686443,319.7,0.2002,316.0,1.1
108,1,162.51,32183.86,0.41388,2.2355585440993305e-07,0.584462,320.4,0.1998,316.0,1.1
109,1,163.11,32003.17,0.435395,2.2551582869142291e-07,0.59186,321.2,0.1992,315.7,1.2
110,1,163.7,31825.99,0.44495,2.2747580297291275e-07,0.545749,321.4,0.1991,315.8,1.2
111,1,164.29,31651.79,0.387447,2.294357772544026e-07,0.794711,321.9,0.1988,316.0,1.1
112,1,164.88,31480.57,0.42703,2.3139575153589245e-07,0.589503,320.2,0.1999,316.4,1.2
113,1,165.47,31312.39,0.43149,2.333557258173823e-07,1.042313,320.5,0.1997,316.5,1.2
114,1,166.06,31147.19,0.432563,2.3531570009887216e-07,0.57367,320.6,0.1996,316.4,1.2
115,1,166.66,30984.94,0.459749,2.37275674380362e-07,0.642903,319.1,0.2005,316.4,1.2
116,1,167.25,30825.59,0.472011,2.392356486618518e-07,0.552403,319.1,0.2006,316.9,1.0
117,1,167.84,30668.4,0.447874,2.4119562294334167e-07,0.57517,321.3,0.1992,317.0,1.0
118,1,168.43,30513.92,0.435123,2.4315559722483153e-07,0.738057,320.9,0.1995,316.9,1.0
119,1,169.02,30362.84,0.438774,2.451155715063214e-07,0.86106,321.2,0.1993,317.0,1.0
120,1,169.61,30213.6,0.412573,2.470755457878112e-07,0.660986,321.0,0.1994,316.8,1.0
121,1,170.25,30074.32,0.430608,2.4903552006930107e-07,0.67848,322.1,0.1987,316.8,1.0
122,1,170.84,29929.81,0.37489,2.509954943507909e-07,0.487253,321.5,0.1991,316.8,1.0
123,1,171.43,29787.56,0.471628,2.5295546863228075e-07,0.944701,322.3,0.1986,316.8,1.1
124,1,172.02,29648.11,0.525457,2.549154429137706e-07,0.926776,320.1,0.2,316.7,1.1
125,1,172.61,29510.51,0.439471,2.568754171952605e-07,0.655082,321.0,0.1994,316.6,1.1
126,1,173.2,29375.17,0.434432,2.5883539147675034e-07,0.588776,320.6,0.1996,317.4,1.0
127,1,173.79,29241.65,0.447835,2.607953657582402e-07,0.653418,321.4,0.1991,317.5,1.0
128,1,174.38,29110.58,0.455411,2.6275534003973e-07,0.545904,320.6,0.1996,317.5,1.0
129,1,174.97,28981.46,0.457087,2.647153143212199e-07,0.789657,321.8,0.1989,317.8,1.0
130,1,175.56,28854.12,0.461733,2.666752886027097e-07,0.831899,321.2,0.1992,317.8,1.0
131,1,176.15,28729.02,0.41448,2.6863526288419956e-07,0.775349,320.3,0.1998,317.6,1.0
132,1,176.74,28605.62,0.431477,2.705952371656894e-07,0.805793,320.5,0.1997,317.7,1.0
133,1,177.33,28484.16,0.454089,2.725552114471793e-07,0.606742,320.7,0.1996,317.8,1.0
134,1,177.93,28364.51,0.44941,2.745151857286691e-07,0.672941,321.1,0.1993,317.8,1.0
135,1,178.52,28246.67,0.462073,2.7647516001015896e-07,1.009974,320.6,0.1996,318.0,0.9
136,1,179.11,28130.31,0.464074,2.784351342916488e-07,0.745991,320.7,0.1996,318.0,0.9
137,1,179.7,28015.75,0.439126,2.803951085731387e-07,0.595202,320.6,0.1996,317.9,1.0
138,1,180.29,27903.19,0.401343,2.823550828546285e-07,0.800892,319.8,0.2001,317.8,1.0
139,1,180.88,27792.16,0.440987,2.843150571361183e-07,0.855753,318.9,0.2007,317.7,1.0
140,1,181.49,27685.6,0.461796,2.862750314176082e-07,0.725937,288.8,0.2216,316.0,1.0
141,1,182.1,27579.62,0.437366,2.8823500569909804e-07,0.557481,321.5,0.199,315.9,1.0
142,1,182.69,27473.06,0.456455,2.9019497998058785e-07,0.76715,320.8,0.1995,315.9,1.0
143,1,183.28,27367.78,0.455121,2.921549542620777e-07,0.65264,320.7,0.1995,315.8,1.0
144,1,183.87,27263.64,0.438058,2.941149285435676e-07,0.619203,322.0,0.1987,315.9,1.0
145,1,184.46,27161.27,0.465526,2.9607490282505744e-07,0.74326,320.8,0.1995,315.9,1.0
146,1,185.05,27060.34,0.424238,2.9803487710654725e-07,0.581476,320.6,0.1996,315.8,1.0
147,1,185.64,26960.72,0.411314,2.999948513880371e-07,0.670082,321.6,0.199,315.8,1.0
148,1,186.23,26862.43,0.506507,3.01954825669527e-07,0.845122,321.2,0.1992,315.8,1.0
149,1,186.86,26771.72,0.473254,3.0391479995101685e-07,0.617938,266.3,0.2403,312.7,1.0
150,1,187.41,26670.23,0.437603,3.058747742325067e-07,0.891565,320.8,0.1995,312.6,1.0
151,1,188.01,26576.0,0.447788,3.078347485139966e-07,0.798826,320.6,0.1996,312.5,1.1
152,1,188.6,26483.17,0.430352,3.097947227954864e-07,0.565695,320.7,0.1996,312.5,1.0
153,1,189.19,26391.29,0.425124,3.117546970769762e-07,0.743967,320.9,0.1994,312.4,1.1
154,1,189.78,26300.68,0.394439,3.1371467135846606e-07,0.656678,321.0,0.1994,312.5,1.1
155,1,190.37,26211.27,0.49583,3.156746456399559e-07,0.847305,319.9,0.2001,312.4,1.1
156,1,190.97,26123.88,0.428814,3.176346199214458e-07,0.596681,312.7,0.2047,311.9,1.1
157,1,191.56,26036.53,0.479954,3.195945942029356e-07,0.642166,321.9,0.1988,312.0,1.1
158,1,192.16,25950.7,0.429061,3.2155456848442547e-07,0.890771,319.5,0.2003,311.9,1.1
159,1,192.75,25865.45,0.450321,3.2351454276591533e-07,0.896535,321.2,0.1993,312.3,1.0
160,1,193.34,25781.39,0.461565,3.254745170474052e-07,0.710541,321.5,0.1991,314.0,1.0
161,1,193.95,25702.0,0.421942,3.27434491328895e-07,0.671347,322.2,0.1986,314.1,1.0
162,1,194.55,25620.07,0.43413,3.293944656103848e-07,0.570251,321.0,0.1993,314.0,1.1
163,1,195.14,25538.93,0.453466,3.313544398918747e-07,0.611686,322.3,0.1986,314.1,1.0
164,1,195.73,25459.04,0.424895,3.3331441417336455e-07,0.641662,320.1,0.1999,313.9,1.1
165,1,196.32,25379.99,0.391329,3.352743884548544e-07,0.638952,320.7,0.1995,313.8,1.1
166,1,196.92,25302.71,0.445978,3.372343627363443e-07,0.93149,310.1,0.2064,313.3,1.1
167,1,197.5,25224.53,0.444433,3.3919433701783414e-07,0.829324,321.2,0.1992,313.2,1.1
168,1,198.09,25148.37,0.421822,3.41154311299324e-07,0.522311,319.2,0.2005,313.1,1.1
169,1,198.68,25072.94,0.492956,3.4311428558081387e-07,0.769438,320.0,0.2,316.1,1.2
170,1,199.28,24998.94,0.452179,3.4507425986230373e-07,0.82617,318.7,0.2008,316.1,1.1
171,1,199.87,24925.18,0.426828,3.470342341437936e-07,0.772654,321.1,0.1993,316.4,1.1
172,1,200.46,24852.48,0.484451,3.4899420842528346e-07,0.800518,321.1,0.1993,316.1,1.1
173,1,201.08,24783.86,0.444696,3.5095418270677327e-07,0.885706,284.3,0.2251,314.2,1.1
174,1,201.64,24709.44,0.443863,3.5291415698826313e-07,0.840915,321.6,0.199,314.2,1.1
175,1,202.23,24639.11,0.445737,3.5487413126975295e-07,0.597268,321.8,0.1989,314.3,1.1
176,1,202.83,24569.78,0.443859,3.568341055512428e-07,0.668579,319.2,0.2005,314.7,1.1
177,1,203.42,24500.92,0.481534,3.587940798327326e-07,0.585015,322.1,0.1987,314.5,1.2
178,1,204.01,24433.06,0.50023,3.6075405411422243e-07,0.8527,321.7,0.1989,314.8,1.1
179,1,204.6,24365.72,0.378938,3.6271402839571224e-07,0.695591,321.1,0.1993,314.6,1.2
180,1,205.19,24298.78,0.449159,3.646740026772021e-07,0.505463,322.5,0.1984,314.9,1.1
181,1,205.94,24252.52,0.433812,3.6663397695869197e-07,0.554795,196.3,0.3261,305.2,1.1
182,1,206.47,24180.19,0.447165,3.6859395124018184e-07,0.615677,321.3,0.1992,305.3,1.1
183,1,207.07,24115.96,0.477802,3.7055392552167165e-07,0.753203,321.0,0.1994,305.3,1.0
184,1,207.66,24052.29,0.42436,3.725138998031615e-07,0.546786,321.4,0.1991,305.4,1.0
185,1,208.25,23989.26,0.466696,3.744738740846513e-07,0.814464,321.8,0.1989,305.7,1.0
186,1,208.84,23927.02,0.421767,3.764338483661412e-07,0.546982,319.6,0.2003,306.0,1.0
187,1,209.43,23865.26,0.442329,3.7839382264763105e-07,0.640318,320.3,0.1998,306.0,1.0
188,1,210.02,23804.05,0.385481,3.803537969291209e-07,0.753957,320.8,0.1995,306.1,1.0
189,1,210.61,23743.52,0.430773,3.823137712106108e-07,0.656404,321.7,0.1989,306.2,1.0
190,1,211.28,23692.44,0.446469,3.842737454921006e-07,0.883228,231.8,0.2761,300.7,1.0
191,1,211.8,23624.87,0.454627,3.862337197735904e-07,1.152457,320.8,0.1995,300.7,1.0
192,1,212.39,23566.49,0.46053,3.8819369405508027e-07,0.760968,319.9,0.2001,300.8,0.9
193,1,212.98,23508.68,0.447798,3.9015366833657013e-07,0.859413,320.5,0.1997,302.5,1.0
194,1,213.57,23451.28,0.426856,3.9211364261806e-07,0.772225,320.6,0.1996,302.4,1.0
195,1,214.17,23394.66,0.4121,3.940736168995498e-07,0.646727,320.5,0.1997,302.3,1.0
196,1,214.76,23338.75,0.436939,3.9603359118103967e-07,0.587727,322.1,0.1987,302.5,1.0
197,1,215.35,23283.3,0.475817,3.979935654625295e-07,0.645151,319.4,0.2004,302.5,0.9
198,1,215.94,23228.13,0.461453,3.9995353974401935e-07,0.828303,320.2,0.1999,302.3,1.0
199,1,216.54,23173.77,0.41578,4.0191351402550916e-07,0.96751,320.6,0.1996,302.3,1.0
200,1,217.13,23119.71,0.427393,4.03873488306999e-07,0.59758,321.2,0.1993,302.2,1.0
201,1,234.02,24792.95,0.381691,4.058334625884889e-07,0.61078,277.5,0.2306,308.9,1.1
202,1,234.62,24732.8,0.42717,4.0779343686997875e-07,0.522991,320.9,0.1994,308.8,1.1
203,1,235.21,24671.86,0.4553,4.097534111514686e-07,0.714529,321.1,0.1993,308.8,1.1
204,1,235.8,24611.32,0.413117,4.117133854329585e-07,0.606775,321.4,0.1991,308.9,1.1
205,1,236.39,24551.57,0.43224,4.1367335971444834e-07,0.839791,321.8,0.1989,308.9,1.1
206,1,236.98,24492.24,0.440704,4.156333339959382e-07,0.677886,320.9,0.1995,308.9,1.1
207,1,237.64,24440.6,0.44777,4.1759330827742807e-07,0.656222,238.1,0.2688,303.9,1.1
208,1,238.17,24375.76,0.421075,4.19553282558918e-07,0.664727,320.7,0.1995,303.7,1.1
209,1,238.76,24318.03,0.469013,4.215132568404078e-07,0.70959,320.2,0.1998,303.6,1.2
210,1,239.35,24260.97,0.429177,4.2347323112189766e-07,0.786894,322.2,0.1986,309.4,1.1
211,1,239.94,24204.4,0.384123,4.2543320540338753e-07,1.002959,322.2,0.1987,309.4,1.2
212,1,240.53,24148.44,0.44151,4.2739317968487744e-07,0.679054,321.6,0.199,309.4,1.2
213,1,241.12,24092.98,0.417118,4.293531539663673e-07,0.530088,320.9,0.1994,309.5,1.2
214,1,241.71,24037.82,0.45642,4.313131282478571e-07,0.651128,324.8,0.1971,309.8,1.1
215,1,242.31,23984.37,0.430597,4.33273102529347e-07,0.574913,316.1,0.2025,309.2,1.2
216,1,242.9,23930.43,0.446162,4.3523307681083685e-07,0.567749,320.6,0.1996,309.4,1.2
217,1,243.49,23876.96,0.466095,4.3719305109232666e-07,0.904668,320.9,0.1994,309.2,1.2
218,1,244.08,23823.98,0.403075,4.3915302537381647e-07,0.814294,321.0,0.1994,309.4,1.2
219,1,244.67,23771.46,0.454661,4.411129996553064e-07,0.623166,321.6,0.199,309.3,1.2
220,1,245.27,23719.64,0.465508,4.430729739367962e-07,0.57749,321.8,0.1989,309.4,1.2
221,1,245.9,23672.07,0.418471,4.4503294821828606e-07,0.734747,321.5,0.199,312.0,1.1
222,1,246.49,23620.91,0.421984,4.4699292249977593e-07,0.76132,321.1,0.1993,312.3,1.1
223,1,247.09,23570.77,0.420879,4.489528967812658e-07,0.6501,321.9,0.1988,312.0,1.2
224,1,247.68,23520.55,0.442723,4.5091287106275566e-07,0.748107,320.5,0.1997,311.9,1.2
225,1,248.27,23470.75,0.435521,4.528728453442455e-07,0.591134,320.3,0.1998,311.8,1.2
226,1,248.86,23421.36,0.421733,4.548328196257354e-07,0.527186,321.0,0.1994,311.8,1.2
227,1,249.45,23372.5,0.445393,4.567927939072252e-07,0.706059,320.5,0.1997,317.2,1.2
228,1,250.04,23324.12,0.450581,4.58752768188715e-07,0.657774,318.8,0.2008,317.1,1.2
229,1,250.63,23275.94,0.423026,4.6071274247020487e-07,0.769478,322.6,0.1984,317.3,1.2
230,1,251.22,23228.25,0.467335,4.6267271675169474e-07,0.664133,322.4,0.1985,317.1,1.2
231,1,251.81,23180.98,0.419189,4.6463269103318455e-07,0.683744,320.9,0.1994,317.1,1.2
232,1,252.4,23133.83,0.43642,4.6659266531467446e-07,0.641572,320.5,0.1997,317.2,1.2
233,1,252.99,23087.44,0.455268,4.6855263959616433e-07,0.994784,321.1,0.1993,317.3,1.1
234,1,253.58,23041.54,0.440535,4.705126138776542e-07,0.750138,319.6,0.2003,316.9,1.2
235,1,254.17,22995.78,0.435835,4.7247258815914406e-07,0.634082,321.9,0.1988,317.4,1.1
236,1,254.77,22951.05,0.444097,4.744325624406339e-07,0.780446,311.0,0.2058,316.9,1.1
237,1,255.37,22906.37,0.406508,4.7639253672212373e-07,0.725579,320.1,0.1999,316.8,1.1
238,1,255.96,22861.83,0.419048,4.783525110036136e-07,0.548406,320.7,0.1996,316.6,1.2
239,1,256.55,22817.65,0.440262,4.803124852851034e-07,0.686738,321.2,0.1992,316.7,1.2
240,1,257.14,22773.89,0.414649,4.822724595665932e-07,0.621871,321.2,0.1993,316.6,1.2
241,1,257.77,22733.78,0.490732,4.84232433848083e-07,0.724358,321.0,0.1994,316.8,1.1
242,1,258.36,22690.59,0.416355,4.861924081295728e-07,0.600048,322.1,0.1987,316.8,1.1
243,1,258.95,22647.86,0.47714,4.881523824110627e-07,0.97719,321.7,0.1989,317.0,1.1
244,1,259.54,22605.57,0.419531,4.901123566925526e-07,0.570876,320.8,0.1995,317.1,1.0
245,1,260.13,22563.55,0.418963,4.920723309740424e-07,0.648212,319.5,0.2003,317.1,1.0
246,1,260.72,22521.77,0.424283,4.940323052555323e-07,0.628135,321.3,0.1992,317.2,1.0
247,1,261.31,22480.41,0.481996,4.959922795370222e-07,0.597667,320.9,0.1995,317.2,1.0
248,1,261.91,22439.55,0.431545,4.97952253818512e-07,0.742591,319.0,0.2006,317.3,1.0
249,1,262.5,22398.89,0.492818,4.999122281000018e-07,0.933393,319.7,0.2002,317.2,1.0
250,1,263.09,22358.54,0.404303,5.018722023814916e-07,0.835646,320.9,0.1994,317.4,0.9
251,1,263.68,22318.28,0.405631,5.038321766629816e-07,0.708846,322.5,0.1985,317.4,0.9
252,1,264.27,22278.1,0.443252,5.057921509444714e-07,0.58004,324.4,0.1973,317.6,0.9
253,1,264.85,22238.3,0.419217,5.077521252259612e-07,0.56484,324.8,0.197,317.9,0.9
254,1,265.44,22198.82,0.499355,5.097120995074511e-07,0.756669,324.6,0.1972,318.4,0.8
255,1,266.03,22159.7,0.487012,5.116720737889409e-07,0.655698,323.7,0.1977,318.7,0.7
256,1,266.62,22120.79,0.443171,5.136320480704307e-07,0.676565,325.0,0.1969,319.4,0.7
257,1,267.2,22082.29,0.420994,5.155920223519206e-07,0.680647,324.5,0.1972,319.8,0.7
258,1,267.79,22044.02,0.462477,5.175519966334105e-07,0.796929,323.2,0.198,320.2,0.6
259,1,268.38,22006.12,0.502435,5.195119709149004e-07,0.776812,324.3,0.1973,320.4,0.6
260,1,268.97,21968.54,0.415832,5.214719451963902e-07,0.604413,322.5,0.1984,320.6,0.5
261,1,269.56,21931.62,0.426707,5.2343191947788e-07,0.577425,325.0,0.197,320.8,0.5
262,1,270.15,21894.6,0.443292,5.253918937593698e-07,0.690005,323.7,0.1977,320.8,0.6
263,1,270.74,21857.76,0.417641,5.273518680408596e-07,0.542153,324.8,0.1971,321.0,0.5
264,1,271.33,21821.34,0.430687,5.293118423223494e-07,0.882897,321.2,0.1992,321.1,0.5
265,1,271.92,21785.06,0.435488,5.312718166038392e-07,0.695418,321.5,0.1991,321.2,0.5
266,1,272.5,21748.97,0.434529,5.332317908853291e-07,0.63551,325.0,0.1969,321.4,0.5
267,1,273.09,21713.27,0.402847,5.351917651668189e-07,0.586354,323.7,0.1977,321.7,0.5
268,1,273.68,21677.95,0.413954,5.371517394483088e-07,0.665522,321.5,0.1991,322.0,0.4
269,1,274.27,21642.64,0.480067,5.391117137297986e-07,1.029038,323.6,0.1978,322.2,0.4
270,1,274.86,21607.71,0.475488,5.410716880112884e-07,0.788246,323.2,0.198,322.3,0.4
