step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
33,1,91.93,59792.3,0.445246,7.655778329819439e-08,0.611483,269.8,0.2372,266.0,0.8
34,1,92.61,58461.44,0.418516,7.851775757968424e-08,0.630697,270.5,0.2366,266.0,0.8
35,1,93.29,57205.57,0.385842,8.047773186117409e-08,0.706027,269.4,0.2376,266.0,0.8
36,1,93.98,56024.41,0.41539,8.243770614266393e-08,0.745549,269.1,0.2378,265.9,0.8
37,1,94.66,54902.29,0.424444,8.439768042415376e-08,0.610241,271.4,0.2358,265.9,0.8
38,1,95.35,53841.19,0.451849,8.635765470564361e-08,0.779937,268.8,0.2381,265.8,0.8
39,1,96.03,52833.7,0.442956,8.831762898713346e-08,0.632747,269.4,0.2376,265.8,0.8
40,1,96.71,51876.57,0.521816,9.027760326862332e-08,0.963932,270.0,0.237,265.7,0.8
41,1,97.42,50978.29,0.428916,9.223757755011317e-08,0.692656,271.0,0.2362,265.7,0.8
42,1,98.1,50110.75,0.466364,9.4197551831603e-08,0.990243,267.9,0.2389,265.6,0.8
43,1,98.78,49284.12,0.437822,9.615752611309286e-08,0.629421,266.8,0.2399,265.7,0.8
44,1,99.46,48492.52,0.414137,9.81175003945827e-08,0.577076,269.7,0.2373,267.7,0.8
45,1,100.15,47738.92,0.402717,1.0007747467607256e-07,0.509676,266.9,0.2398,267.3,0.8
46,1,100.83,47017.19,0.411131,1.0203744895756241e-07,0.662302,268.2,0.2387,267.2,0.8
47,1,101.52,46327.59,0.399371,1.0399742323905225e-07,0.457343,266.2,0.2404,267.0,0.8
48,1,102.2,45664.89,0.412566,1.0595739752054208e-07,0.570253,269.5,0.2375,267.1,0.8
49,1,102.88,45031.15,0.398374,1.0791737180203193e-07,0.789669,268.4,0.2384,267.0,0.8
50,1,103.56,44420.99,0.419063,1.0987734608352179e-07,0.584546,270.8,0.2363,267.1,0.8
51,1,104.25,43836.04,0.42124,1.1183732036501164e-07,0.521431,268.0,0.2388,266.9,0.8
52,1,104.93,43272.3,0.468818,1.1379729464650149e-07,0.774836,269.8,0.2372,267.0,0.8
53,1,105.62,42730.31,0.46075,1.1575726892799135e-07,0.590314,270.3,0.2368,267.1,0.7
54,1,106.3,42209.63,0.482721,1.177172432094812e-07,0.905216,269.0,0.2379,267.1,0.7
55,1,106.99,41707.64,0.419649,1.1967721749097104e-07,0.535044,269.3,0.2376,267.0,0.7
56,1,107.67,41223.17,0.423485,1.2163719177246088e-07,0.496973,269.6,0.2374,267.1,0.7
57,1,108.36,40756.49,0.417418,1.2359716605395072e-07,0.458149,267.6,0.2392,266.9,0.7
58,1,109.04,40305.19,0.464189,1.2555714033544055e-07,0.674377,267.5,0.2393,266.8,0.7
59,1,109.73,39868.04,0.410855,1.275171146169304e-07,0.522952,270.1,0.2369,266.8,0.8
60,1,110.41,39446.81,0.423191,1.2947708889842023e-07,0.643758,266.8,0.2399,266.6,0.8
61,1,111.12,39047.09,0.448179,1.3143706317991007e-07,0.63379,270.6,0.2365,266.7,0.7
62,1,111.81,38652.45,0.400399,1.333970374613999e-07,0.55031,268.2,0.2387,266.7,0.7
63,1,112.49,38270.89,0.469371,1.3535701174288977e-07,0.944192,267.6,0.2392,266.7,0.8
64,1,113.18,37899.56,0.428458,1.373169860243796e-07,0.629029,270.1,0.2369,266.7,0.8
65,1,113.89,37552.02,0.449084,1.3927696030586947e-07,0.556114,234.9,0.2725,264.9,0.7
66,1,114.55,37193.18,0.488131,1.4123693458735934e-07,0.557193,268.3,0.2385,264.9,0.8
67,1,115.23,36856.16,0.421578,1.4319690886884917e-07,0.726101,267.6,0.2392,265.0,0.7
68,1,115.92,36528.92,0.393329,1.4515688315033904e-07,0.962644,267.7,0.2391,264.9,0.7
69,1,116.61,36210.13,0.416072,1.471168574318289e-07,0.697019,268.7,0.2382,264.9,0.7
70,1,117.29,35901.03,0.403665,1.4907683171331877e-07,0.979231,268.2,0.2387,264.8,0.7
71,1,117.98,35600.38,0.441552,1.5103680599480863e-07,0.808223,266.3,0.2403,264.7,0.7
72,1,118.66,35308.35,0.418114,1.529967802762985e-07,0.696909,268.5,0.2384,264.6,0.7
73,1,119.35,35024.7,0.472259,1.5495675455778833e-07,0.775119,266.7,0.24,264.5,0.7
74,1,120.03,34748.19,0.429298,1.569167288392782e-07,0.665906,269.5,0.2374,264.5,0.7
75,1,120.73,34480.69,0.387776,1.5887670312076806e-07,0.506118,263.7,0.2427,264.3,0.7
76,1,121.41,34217.24,0.4344,1.608366774022579e-07,0.672166,265.8,0.2407,264.1,0.7
77,1,122.09,33962.91,0.438597,1.6279665168374776e-07,1.23291,269.3,0.2376,264.1,0.7
78,1,122.78,33714.65,0.428582,1.6475662596523763e-07,0.560668,266.6,0.2401,264.1,0.7
79,1,123.47,33472.22,0.400677,1.667166002467275e-07,0.612709,267.5,0.2393,264.0,0.7
80,1,124.15,33235.5,0.400383,1.6867657452821733e-07,0.646475,268.8,0.2381,264.1,0.7
81,1,124.86,33011.71,0.439723,1.706365488097072e-07,0.736219,267.9,0.2389,264.0,0.7
82,1,125.55,32786.64,0.460772,1.7259652309119703e-07,0.585373,267.8,0.2389,263.9,0.7
83,1,126.24,32568.49,0.450272,1.7455649737268687e-07,0.75204,264.4,0.2421,263.8,0.7
84,1,126.93,32353.83,0.501466,1.7651647165417673e-07,0.80908,267.6,0.2391,263.7,0.7
85,1,127.61,32144.53,0.450933,1.7847644593566657e-07,0.643768,268.8,0.2381,265.6,0.7
86,1,128.3,31941.44,0.424738,1.804364202171564e-07,0.5274,264.6,0.2419,265.4,0.7
87,1,128.99,31741.75,0.411593,1.8239639449864625e-07,0.676473,267.1,0.2397,265.3,0.7
88,1,129.68,31546.94,0.472471,1.843563687801361e-07,0.758278,267.5,0.2393,265.3,0.7
89,1,130.37,31356.51,0.425316,1.8631634306162597e-07,0.748036,267.6,0.2391,265.3,0.7
90,1,131.05,31170.21,0.453228,1.882763173431158e-07,0.657187,266.9,0.2398,265.2,0.7
91,1,131.74,30987.42,0.464657,1.9023629162460565e-07,0.923638,268.7,0.2381,265.3,0.7
92,1,132.43,30809.13,0.463141,1.921962659060955e-07,0.579009,267.4,0.2393,265.3,0.7
93,1,133.11,30634.08,0.409587,1.9415624018758532e-07,0.711038,268.3,0.2385,265.4,0.7
94,1,133.8,30462.92,0.425509,1.961162144690752e-07,0.72254,268.2,0.2386,265.3,0.7
95,1,134.48,30295.49,0.393967,1.9807618875056505e-07,0.499183,267.5,0.2393,265.4,0.7
96,1,135.17,30131.84,0.447368,2.000361630320549e-07,0.794581,266.1,0.2405,265.4,0.7
97,1,135.87,29973.83,0.429544,2.0199613731354473e-07,0.661829,257.6,0.2485,264.9,0.7
98,1,136.55,29815.85,0.427432,2.039561115950346e-07,0.665089,268.6,0.2382,265.0,0.7
99,1,137.24,29662.73,0.431936,2.0591608587652446e-07,0.582003,264.3,0.2422,264.8,0.8
100,1,137.93,29511.9,0.458147,2.0787606015801432e-07,0.505409,265.1,0.2415,264.6,0.8
101,1,138.64,29367.94,0.430286,2.0983603443950416e-07,0.678568,268.5,0.2384,264.6,0.8
102,1,139.32,29222.64,0.445476,2.11796008720994e-07,0.902902,267.8,0.239,264.7,0.7
103,1,140.01,29080.82,0.437482,2.1375598300248383e-07,0.883039,266.6,0.2401,264.8,0.7
104,1,140.7,28941.3,0.445539,2.1571595728397367e-07,0.862941,267.1,0.2396,264.7,0.7
105,1,141.39,28804.37,0.426503,2.1767593156546354e-07,0.623734,267.9,0.2389,264.7,0.7
106,1,142.08,28671.4,0.444454,2.1963590584695337e-07,0.704283,260.4,0.2458,264.5,0.7
107,1,142.77,28539.41,0.487622,2.215958801284432e-07,0.564757,265.6,0.241,264.5,0.7
108,1,143.46,28410.41,0.430681,2.2355585440993305e-07,0.776109,266.2,0.2404,264.4,0.7
109,1,144.15,28283.27,0.430374,2.2551582869142291e-07,0.63836,266.0,0.2406,264.4,0.7
110,1,144.84,28159.36,0.432942,2.2747580297291275e-07,0.992752,264.0,0.2425,264.2,0.7
111,1,145.53,28036.67,0.484823,2.294357772544026e-07,0.873045,267.0,0.2397,264.1,0.7
112,1,146.22,27917.3,0.469653,2.3139575153589245e-07,0.768147,263.0,0.2433,263.8,0.7
113,1,146.9,27798.77,0.437461,2.333557258173823e-07,0.636674,266.5,0.2402,263.7,0.7
114,1,147.59,27682.89,0.436035,2.3531570009887216e-07,0.533251,266.4,0.2402,263.7,0.7
115,1,148.28,27568.96,0.466193,2.37275674380362e-07,0.821529,267.2,0.2395,263.6,0.7
116,1,148.97,27457.13,0.443468,2.392356486618518e-07,0.703878,265.9,0.2407,263.7,0.7
117,1,149.69,27352.4,0.458065,2.4119562294334167e-07,0.897855,240.0,0.2667,262.6,0.7
118,1,150.35,27238.99,0.470763,2.4315559722483153e-07,0.689825,267.1,0.2396,262.6,0.7
119,1,151.04,27132.96,0.407145,2.451155715063214e-07,0.780154,265.0,0.2415,262.7,0.7
120,1,151.73,27027.78,0.441716,2.470755457878112e-07,0.619667,266.3,0.2404,262.8,0.7
121,1,152.44,26928.92,0.386964,2.4903552006930107e-07,0.541113,270.2,0.2368,262.8,0.7
122,1,153.13,26827.83,0.405346,2.509954943507909e-07,0.794831,265.1,0.2414,262.7,0.7
123,1,153.82,26728.45,0.434954,2.5295546863228075e-07,0.561707,265.5,0.2411,262.7,0.7
124,1,154.51,26630.34,0.401565,2.549154429137706e-07,0.468897,266.6,0.2401,262.6,0.7
125,1,155.2,26534.47,0.468327,2.568754171952605e-07,0.685681,262.9,0.2434,262.4,0.7
126,1,155.89,26439.26,0.389535,2.5883539147675034e-07,1.024428,266.0,0.2406,262.6,0.7
127,1,156.58,26345.96,0.44294,2.607953657582402e-07,0.630835,266.3,0.2404,262.6,0.7
128,1,157.27,26253.97,0.51877,2.6275534003973e-07,0.736071,267.3,0.2394,262.7,0.7
129,1,157.96,26164.09,0.473224,2.647153143212199e-07,0.937915,261.1,0.2451,262.4,0.7
130,1,158.68,26079.29,0.413355,2.666752886027097e-07,0.713636,235.3,0.272,260.9,0.7
131,1,159.33,25986.14,0.473902,2.6863526288419956e-07,0.798702,267.0,0.2397,260.9,0.7
132,1,160.02,25899.59,0.424112,2.705952371656894e-07,0.507475,266.1,0.2405,261.1,0.7
133,1,160.71,25814.35,0.378408,2.725552114471793e-07,0.598742,265.7,0.2409,261.1,0.7
134,1,161.4,25730.38,0.413165,2.745151857286691e-07,0.75977,265.3,0.2413,261.0,0.7
135,1,162.09,25647.89,0.423019,2.7647516001015896e-07,0.565713,266.3,0.2403,261.0,0.7
136,1,162.78,25566.44,0.389105,2.784351342916488e-07,0.887001,266.4,0.2402,261.0,0.7
137,1,163.5,25490.17,0.449675,2.803951085731387e-07,0.755228,242.1,0.2643,261.1,0.7
138,1,164.17,25407.51,0.428607,2.823550828546285e-07,0.658317,266.1,0.2405,261.1,0.7
139,1,164.86,25329.66,0.450077,2.843150571361183e-07,0.959038,266.8,0.2399,261.1,0.7
140,1,165.54,25252.49,0.420273,2.862750314176082e-07,0.58959,266.2,0.2404,261.1,0.7
141,1,166.26,25180.11,0.418535,2.8823500569909804e-07,0.591031,267.8,0.239,261.0,0.7
142,1,166.95,25105.56,0.418533,2.9019497998058785e-07,0.723206,265.7,0.2409,261.0,0.7
143,1,167.64,25031.81,0.390727,2.921549542620777e-07,0.705537,266.5,0.2401,261.0,0.7
144,1,168.33,24959.25,0.401485,2.941149285435676e-07,0.723034,266.7,0.24,261.0,0.7
145,1,169.02,24887.85,0.419247,2.9607490282505744e-07,0.793073,265.3,0.2412,261.1,0.7
146,1,169.71,24817.61,0.470454,2.9803487710654725e-07,0.679988,262.1,0.2442,260.9,0.7
147,1,170.4,24747.7,0.441809,2.999948513880371e-07,0.537216,265.3,0.2412,260.9,0.7
148,1,171.09,24678.93,0.484689,3.01954825669527e-07,0.839236,265.8,0.2408,260.8,0.7
149,1,171.78,24611.18,0.421748,3.0391479995101685e-07,0.757899,264.5,0.242,260.9,0.7
150,1,172.47,24543.93,0.40288,3.058747742325067e-07,0.647697,268.9,0.238,262.8,0.7
151,1,173.16,24478.09,0.424392,3.078347485139966e-07,0.857956,265.6,0.2409,262.7,0.7
152,1,173.85,24412.67,0.474655,3.097947227954864e-07,0.724212,265.7,0.2409,262.7,0.7
153,1,174.55,24349.11,0.460307,3.117546970769762e-07,0.501004,260.8,0.2454,262.4,0.7
154,1,175.24,24285.06,0.437383,3.1371467135846606e-07,0.617103,266.2,0.2404,262.5,0.7
155,1,175.93,24222.12,0.475965,3.156746456399559e-07,0.81366,267.0,0.2397,262.6,0.7
156,1,176.62,24160.68,0.425876,3.176346199214458e-07,0.840384,264.9,0.2416,262.5,0.7
157,1,177.31,24099.48,0.459748,3.195945942029356e-07,0.772236,264.8,0.2417,263.8,0.7
158,1,178.0,24038.96,0.455407,3.2155456848442547e-07,0.865355,266.2,0.2404,263.8,0.7
159,1,178.69,23979.52,0.410629,3.2351454276591533e-07,0.485279,263.4,0.2429,263.6,0.7
160,1,179.38,23920.3,0.499274,3.254745170474052e-07,0.774036,266.6,0.2401,263.6,0.7
161,1,180.09,23865.05,0.467511,3.27434491328895e-07,0.763996,267.4,0.2394,263.6,0.7
162,1,180.79,23807.87,0.452437,3.293944656103848e-07,0.952355,263.2,0.2432,263.5,0.7
163,1,181.47,23750.8,0.460966,3.313544398918747e-07,0.875998,265.8,0.2408,263.4,0.7
164,1,182.16,23694.65,0.439017,3.3331441417336455e-07,0.774316,265.1,0.2414,263.3,0.7
165,1,182.85,23639.26,0.43782,3.352743884548544e-07,0.869845,266.7,0.2399,263.4,0.7
166,1,183.55,23584.61,0.418896,3.372343627363443e-07,0.618843,264.8,0.2417,263.5,0.7
167,1,184.24,23530.44,0.414143,3.3919433701783414e-07,0.718571,265.8,0.2408,263.6,0.7
168,1,184.93,23477.07,0.410388,3.41154311299324e-07,0.550942,265.1,0.2415,263.6,0.7
169,1,185.62,23423.99,0.450379,3.4311428558081387e-07,0.709492,266.6,0.2401,263.7,0.7
170,1,186.31,23372.1,0.47394,3.4507425986230373e-07,0.603449,266.2,0.2404,263.4,0.7
171,1,187.01,23322.18,0.413305,3.470342341437936e-07,0.553912,252.6,0.2534,262.7,0.8
172,1,187.7,23270.34,0.480643,3.4899420842528346e-07,0.55209,265.4,0.2411,262.7,0.7
173,1,188.39,23219.9,0.478358,3.5095418270677327e-07,0.76284,265.1,0.2414,263.0,0.7
174,1,189.11,23173.47,0.461741,3.5291415698826313e-07,0.78667,237.9,0.269,261.4,0.7
175,1,189.78,23122.09,0.403969,3.5487413126975295e-07,0.68439,265.7,0.2409,261.3,0.8
176,1,190.47,23073.38,0.43493,3.568341055512428e-07,0.710585,265.7,0.2409,261.4,0.7
177,1,191.17,23025.52,0.395949,3.587940798327326e-07,0.74047,263.4,0.243,261.3,0.8
178,1,191.86,22977.71,0.434058,3.6075405411422243e-07,0.813808,265.1,0.2414,261.3,0.7
179,1,192.55,22930.8,0.460238,3.6271402839571224e-07,0.940912,263.5,0.2429,261.3,0.7
180,1,193.24,22883.9,0.447428,3.646740026772021e-07,0.616011,266.6,0.24,261.3,0.7
181,1,193.95,22840.48,0.432667,3.6663397695869197e-07,0.620376,267.0,0.2397,261.2,0.7
182,1,194.65,22794.99,0.403564,3.6859395124018184e-07,0.589935,264.6,0.2419,261.3,0.8
183,1,195.34,22749.92,0.401653,3.7055392552167165e-07,0.671493,264.5,0.242,261.2,0.8
184,1,196.03,22705.14,0.403188,3.725138998031615e-07,0.577014,266.0,0.2406,261.2,0.8
185,1,196.72,22660.99,0.439242,3.744738740846513e-07,0.665053,265.0,0.2415,261.2,0.8
186,1,197.41,22617.25,0.446711,3.764338483661412e-07,0.622302,265.1,0.2415,261.2,0.8
187,1,198.1,22574.05,0.46942,3.7839382264763105e-07,0.756648,265.5,0.241,261.2,0.8
188,1,198.79,22531.33,0.435906,3.803537969291209e-07,0.762988,265.5,0.241,261.2,0.8
189,1,199.52,22492.78,0.395389,3.823137712106108e-07,0.47448,234.6,0.2728,259.4,0.8
190,1,200.18,22447.2,0.441125,3.842737454921006e-07,0.650536,265.3,0.2413,259.5,0.7
191,1,200.87,22405.71,0.437443,3.862337197735904e-07,0.572661,265.0,0.2415,260.1,0.7
192,1,201.56,22364.46,0.429603,3.8819369405508027e-07,0.608044,266.5,0.2402,260.2,0.7
193,1,202.25,22323.88,0.40201,3.9015366833657013e-07,0.493697,266.0,0.2406,260.2,0.7
194,1,202.94,22283.64,0.448039,3.9211364261806e-07,0.580746,265.6,0.241,261.7,0.7
195,1,203.63,22243.93,0.47042,3.940736168995498e-07,0.648364,262.8,0.2435,261.5,0.7
196,1,204.32,22204.15,0.438027,3.9603359118103967e-07,0.645996,266.6,0.2401,261.6,0.7
197,1,205.01,22165.1,0.447314,3.979935654625295e-07,0.477015,266.6,0.2401,261.8,0.7
198,1,205.73,22129.98,0.446896,3.9995353974401935e-07,0.680737,235.1,0.2722,260.1,0.7
199,1,206.42,22090.95,0.467441,4.0191351402550916e-07,0.794262,241.4,0.2652,258.9,0.7
200,1,207.09,22050.6,0.453658,4.03873488306999e-07,0.761655,264.7,0.2418,258.8,0.7
201,1,261.21,27673.51,0.432745,4.058334625884889e-07,0.805912,246.6,0.2596,257.8,0.7
202,1,261.87,27604.78,0.458618,4.0779343686997875e-07,0.767723,273.8,0.2337,258.4,0.7
203,1,262.54,27538.74,0.469377,4.097534111514686e-07,0.750283,273.5,0.234,258.9,0.6
204,1,263.23,27474.06,0.420217,4.117133854329585e-07,0.832965,269.1,0.2378,259.1,0.6
205,1,263.91,27409.67,0.426338,4.1367335971444834e-07,0.686271,270.8,0.2363,259.4,0.6
206,1,264.6,27345.89,0.423771,4.156333339959382e-07,0.675969,269.6,0.2374,259.7,0.6
207,1,265.28,27282.75,0.414842,4.1759330827742807e-07,0.542934,268.9,0.238,259.9,0.5
208,1,265.96,27220.31,0.417953,4.19553282558918e-07,0.537818,267.3,0.2394,260.1,0.5
209,1,266.65,27158.27,0.415302,4.215132568404078e-07,0.807946,269.6,0.2373,262.1,0.5
210,1,267.33,27096.86,0.419256,4.2347323112189766e-07,0.931748,268.6,0.2383,262.3,0.4
211,1,268.01,27036.22,0.373634,4.2543320540338753e-07,0.604624,269.1,0.2378,262.6,0.4
212,1,268.69,26975.94,0.424199,4.2739317968487744e-07,1.033418,271.1,0.236,262.8,0.4
213,1,269.38,26916.32,0.442977,4.293531539663673e-07,0.597463,268.7,0.2381,263.0,0.4
214,1,270.06,26857.48,0.437493,4.313131282478571e-07,0.535519,268.1,0.2387,263.2,0.4
215,1,270.75,26799.27,0.424146,4.33273102529347e-07,0.733255,266.9,0.2398,263.4,0.4
216,1,271.44,26741.56,0.414438,4.3523307681083685e-07,0.596664,266.7,0.2399,263.5,0.3
217,1,272.12,26684.2,0.423747,4.3719305109232666e-07,0.635672,268.0,0.2388,263.6,0.3
218,1,272.8,26627.15,0.444896,4.3915302537381647e-07,0.640374,269.2,0.2377,265.5,0.3
219,1,273.49,26570.71,0.470896,4.411129996553064e-07,0.606371,271.2,0.236,267.2,0.3
220,1,274.17,26515.05,0.436831,4.430729739367962e-07,0.7602,269.4,0.2376,267.5,0.3
221,1,274.87,26461.07,0.445487,4.4503294821828606e-07,0.660675,269.2,0.2378,268.7,0.3
222,1,275.56,26406.26,0.4311,4.4699292249977593e-07,1.025812,269.1,0.2378,268.5,0.3
223,1,276.24,26352.0,0.419248,4.489528967812658e-07,0.73311,269.0,0.2379,268.2,0.3
224,1,276.93,26298.38,0.414155,4.5091287106275566e-07,0.557741,268.6,0.2383,268.2,0.3
225,1,277.62,26245.23,0.451012,4.528728453442455e-07,0.666859,267.9,0.2389,268.0,0.3
226,1,278.3,26192.5,0.453089,4.548328196257354e-07,0.690731,267.5,0.2393,267.9,0.3
227,1,278.99,26140.31,0.461043,4.567927939072252e-07,0.852617,267.3,0.2395,267.8,0.3
228,1,279.68,26088.66,0.438686,4.58752768188715e-07,0.711784,268.8,0.2381,267.9,0.3
229,1,280.37,26037.5,0.470739,4.6071274247020487e-07,0.837415,266.8,0.2399,267.7,0.3
230,1,281.05,25986.55,0.462235,4.6267271675169474e-07,0.639119,268.4,0.2384,267.7,0.3
231,1,281.74,25936.0,0.435359,4.6463269103318455e-07,0.710606,267.6,0.2392,267.6,0.3
232,1,282.43,25885.91,0.456751,4.6659266531467446e-07,0.618151,268.9,0.238,267.4,0.3
233,1,283.11,25836.3,0.425429,4.6855263959616433e-07,0.96346,268.9,0.238,267.4,0.4
234,1,283.8,25787.18,0.4476,4.705126138776542e-07,0.552597,267.5,0.2392,267.3,0.4
235,1,284.5,25738.94,0.451384,4.7247258815914406e-07,0.68344,263.9,0.2425,267.1,0.4
236,1,285.18,25690.69,0.506149,4.744325624406339e-07,0.73859,266.5,0.2401,267.0,0.4
237,1,285.87,25642.81,0.479742,4.7639253672212373e-07,0.823503,265.7,0.2409,266.8,0.5
238,1,286.56,25595.23,0.482122,4.783525110036136e-07,0.640929,268.1,0.2387,266.8,0.5
239,1,287.25,25548.2,0.442047,4.803124852851034e-07,0.599959,266.7,0.24,266.5,0.5
240,1,287.93,25501.35,0.472174,4.822724595665932e-07,0.89723,268.7,0.2382,266.4,0.5
241,1,288.65,25457.47,0.427284,4.84232433848083e-07,0.843675,264.4,0.2421,266.2,0.5
242,1,289.33,25411.17,0.426455,4.861924081295728e-07,0.616178,266.1,0.2405,265.9,0.5
243,1,290.02,25365.57,0.440703,4.881523824110627e-07,0.679929,266.4,0.2402,265.8,0.5
244,1,290.71,25320.4,0.44856,4.901123566925526e-07,0.899403,267.1,0.2396,265.7,0.6
245,1,291.4,25275.73,0.42444,4.920723309740424e-07,0.766019,265.7,0.2408,265.5,0.6
246,1,292.09,25231.35,0.432949,4.940323052555323e-07,0.545496,267.9,0.2389,265.5,0.6
247,1,292.78,25187.4,0.444035,4.959922795370222e-07,0.655097,266.5,0.2402,265.3,0.6
248,1,293.47,25143.83,0.408568,4.97952253818512e-07,0.789583,266.9,0.2398,265.2,0.7
249,1,294.16,25100.67,0.42825,4.999122281000018e-07,0.652883,266.6,0.2401,265.1,0.7
250,1,294.85,25057.94,0.452914,5.018722023814916e-07,0.7864,264.8,0.2417,264.9,0.7
251,1,295.55,25015.38,0.430121,5.038321766629816e-07,0.738363,266.1,0.2405,264.8,0.7
252,1,296.24,24973.23,0.435123,5.057921509444714e-07,0.813756,265.5,0.2411,264.7,0.7
253,1,296.93,24931.36,0.433993,5.077521252259612e-07,0.648943,266.7,0.24,264.5,0.7
254,1,297.62,24889.72,0.430125,5.097120995074511e-07,0.816835,268.1,0.2387,264.6,0.7
255,1,298.31,24848.59,0.432501,5.116720737889409e-07,0.664815,265.8,0.2408,264.8,0.7
256,1,299.0,24807.8,0.486033,5.136320480704307e-07,0.805179,265.9,0.2407,264.7,0.7
257,1,299.69,24767.15,0.428512,5.155920223519206e-07,0.623934,267.0,0.2397,264.8,0.7
258,1,300.38,24726.87,0.462717,5.175519966334105e-07,0.808588,266.8,0.2399,264.7,0.7
259,1,301.08,24687.14,0.451188,5.195119709149004e-07,0.647842,265.3,0.2412,264.6,0.7
260,1,301.77,24647.55,0.376633,5.214719451963902e-07,0.572958,265.6,0.2409,264.5,0.7
261,1,302.48,24610.12,0.451136,5.2343191947788e-07,0.775381,266.9,0.2398,264.6,0.7
262,1,303.17,24571.05,0.412921,5.253918937593698e-07,0.821609,265.6,0.241,264.6,0.7
263,1,303.87,24532.31,0.430635,5.273518680408596e-07,0.715772,264.9,0.2416,264.5,0.7
264,1,304.56,24493.8,0.413068,5.293118423223494e-07,0.905807,266.1,0.2405,264.5,0.7
265,1,305.25,24455.91,0.420161,5.312718166038392e-07,0.841381,264.6,0.2419,264.4,0.7
266,1,305.94,24417.97,0.375801,5.332317908853291e-07,0.614184,265.6,0.241,264.3,0.7
267,1,306.63,24380.34,0.38401,5.351917651668189e-07,0.507622,266.2,0.2405,264.2,0.7
268,1,307.33,24343.1,0.428734,5.371517394483088e-07,0.72301,263.6,0.2428,264.1,0.7
269,1,308.02,24306.17,0.458426,5.391117137297986e-07,0.695788,265.5,0.241,264.0,0.7
270,1,308.71,24269.4,0.438103,5.410716880112884e-07,0.700837,266.9,0.2398,264.1,0.7
