step,epoch,elapsed_sec,eta_sec,train_loss,lr,grad_norm,imgs_per_s,sec_per_step,true_imgs_per_s,data_wait_pct
19,1,72.68,61598.45,0.799373,4.038823298641329e-09,inf,958.6,0.0668,17.5,3.7
20,1,72.81,58623.31,0.670312,4.126354714264248e-09,1.488173,878.0,0.0729,18.4,3.7
21,1,72.95,55931.97,0.678328,4.213886129887166e-09,1.615689,930.0,0.0688,790.1,0.6
22,1,73.08,53482.14,0.682169,4.301417545510084e-09,1.550009,934.7,0.0685,918.5,0.7
23,1,73.21,51246.42,0.647465,4.388948961133002e-09,1.201702,914.7,0.07,916.1,0.7
24,1,73.34,49195.87,0.641385,4.47648037675592e-09,1.318862,925.3,0.0692,916.0,0.7
25,1,73.49,47318.5,0.641924,4.5640117923788384e-09,1.387916,796.4,0.0804,908.4,0.7
26,1,73.62,45577.0,0.567552,4.6515432080017565e-09,1.026639,832.4,0.0769,902.5,0.9
27,1,73.76,43967.83,0.632829,4.7390746236246754e-09,1.644158,783.3,0.0817,896.7,0.9
28,1,73.88,42464.02,0.519709,4.826606039247594e-09,1.084575,926.0,0.0691,897.0,0.9
29,1,74.01,41072.36,0.558407,4.914137454870513e-09,1.398601,861.0,0.0743,894.9,0.9
30,1,74.14,39768.36,0.555772,5.001668870493431e-09,1.125266,951.1,0.0673,894.4,0.9
31,1,74.27,38551.09,0.603378,5.089200286116349e-09,1.222627,945.2,0.0677,896.4,0.9
32,1,74.41,37415.4,0.576396,5.1767317017392675e-09,1.326069,816.3,0.0784,888.9,0.9
33,1,74.54,36342.29,0.585074,5.2642631173621856e-09,1.546687,852.7,0.0751,884.9,0.9
34,1,74.67,35330.59,0.641628,5.351794532985104e-09,1.290561,925.1,0.0692,883.0,0.9
35,1,74.8,34380.84,0.637424,5.4393259486080226e-09,1.660635,876.0,0.0731,882.9,0.9
36,1,74.93,33479.9,0.662863,5.5268573642309415e-09,1.42776,946.4,0.0676,884.2,0.9
37,1,75.07,32633.95,0.596751,5.61438877985386e-09,1.423662,837.8,0.0764,879.8,0.9
38,1,75.2,31830.15,0.66717,5.7019201954767785e-09,1.793319,812.1,0.0788,873.5,0.9
39,1,75.32,31061.15,0.634799,5.789451611099697e-09,1.409894,959.1,0.0667,873.7,0.9
40,1,75.46,30339.5,0.672225,5.876983026722616e-09,1.526538,828.7,0.0772,871.1,0.9
41,1,75.59,29649.36,0.531161,5.964514442345535e-09,1.033252,892.7,0.0717,869.3,0.9
42,1,75.72,28991.83,0.557791,6.052045857968454e-09,1.339805,880.4,0.0727,867.0,0.9
43,1,75.85,28363.49,0.657806,6.139577273591372e-09,1.465869,913.1,0.0701,866.9,0.9
44,1,75.98,27764.11,0.603827,6.227108689214291e-09,1.460718,959.4,0.0667,868.4,0.9
45,1,76.12,27193.58,0.610739,6.31464010483721e-09,1.609867,904.4,0.0708,874.2,0.9
46,1,76.25,26646.26,0.687033,6.402171520460129e-09,1.622216,917.3,0.0698,880.2,0.7
47,1,76.37,26120.94,0.580594,6.489702936083048e-09,1.28718,967.1,0.0662,889.7,0.7
48,1,76.5,25619.54,0.645852,6.577234351705967e-09,1.487965,924.1,0.0693,889.7,0.7
49,1,76.64,25139.21,0.615185,6.664765767328885e-09,1.437336,884.6,0.0723,890.9,0.7
50,1,76.77,24677.17,0.65071,6.752297182951804e-09,1.395287,885.3,0.0723,887.9,0.7
51,1,76.9,24231.85,0.54927,6.839828598574722e-09,1.106858,931.9,0.0687,887.4,0.7
52,1,77.03,23806.18,0.664046,6.927360014197641e-09,1.328421,875.0,0.0731,890.8,0.6
53,1,77.16,23395.32,0.612179,7.01489142982056e-09,1.456816,865.6,0.0739,891.6,0.6
54,1,77.29,22999.47,0.555405,7.1024228454434785e-09,1.213105,870.5,0.0735,889.0,0.6
55,1,77.43,22618.0,0.639793,7.189954261066397e-09,1.575883,895.7,0.0714,889.9,0.6
56,1,77.55,22249.05,0.631912,7.2774856766893155e-09,1.363728,958.6,0.0668,890.5,0.6
57,1,77.69,21896.41,0.611436,7.365017092312234e-09,1.345922,858.2,0.0746,891.6,0.6
58,1,77.82,21553.48,0.651278,7.452548507935151e-09,1.464108,878.3,0.0729,895.4,0.6
59,1,77.95,21220.92,0.585342,7.54007992355807e-09,1.558869,954.3,0.0671,895.1,0.6
60,1,78.08,20902.67,0.585339,7.627611339180989e-09,1.14233,874.4,0.0732,897.6,0.6
61,1,78.21,20593.28,0.63061,7.715142754803906e-09,1.531536,940.9,0.068,899.9,0.6
62,1,78.34,20293.38,0.585673,7.802674170426825e-09,1.415285,956.8,0.0669,903.5,0.7
63,1,78.47,20003.09,0.623897,7.890205586049744e-09,1.201094,958.1,0.0668,905.5,0.7
64,1,78.6,19722.44,0.562383,7.977737001672663e-09,0.907771,945.6,0.0677,904.8,0.7
65,1,78.74,19450.27,0.54557,8.065268417295582e-09,1.203044,951.4,0.0673,907.1,0.7
66,1,78.87,19186.16,0.599474,8.1527998329185e-09,1.255104,954.2,0.0671,908.8,0.7
67,1,79.01,18932.62,0.683985,8.24033124854142e-09,1.585172,835.8,0.0766,901.9,0.7
68,1,79.14,18683.13,0.620328,8.327862664164338e-09,1.577134,883.8,0.0724,899.9,0.7
69,1,79.26,18440.52,0.682769,8.415394079787257e-09,1.75751,947.1,0.0676,902.9,0.7
70,1,79.4,18206.94,0.670883,8.502925495410176e-09,1.37727,883.1,0.0725,902.9,0.7
71,1,79.52,17978.04,0.520481,8.590456911033095e-09,1.221285,939.0,0.0682,903.2,0.7
72,1,79.66,17757.35,0.687242,8.677988326656014e-09,1.743699,889.8,0.0719,903.9,0.7
73,1,79.79,17542.04,0.5876,8.765519742278933e-09,1.043825,884.6,0.0724,905.0,0.7
74,1,79.92,17331.16,0.658104,8.853051157901852e-09,1.474706,947.2,0.0676,908.8,0.7
75,1,80.05,17126.98,0.617514,8.94058257352477e-09,1.205999,954.9,0.067,911.7,0.7
76,1,80.18,16928.03,0.597359,9.02811398914769e-09,1.781631,964.5,0.0664,911.9,0.7
77,1,80.31,16735.29,0.545843,9.115645404770608e-09,1.204043,895.0,0.0715,914.0,0.7
78,1,80.45,16547.05,0.724384,9.203176820393527e-09,1.75211,866.6,0.0738,913.3,0.7
79,1,80.57,16362.4,0.70207,9.290708236016446e-09,1.42036,924.3,0.0692,911.8,0.7
80,1,80.7,16183.03,0.756695,9.378239651639365e-09,1.817135,937.4,0.0683,915.0,0.7
81,1,80.84,16009.5,0.606977,9.465771067262284e-09,1.306243,930.2,0.0688,914.6,0.7
82,1,80.98,15840.67,0.652273,9.553302482885203e-09,1.157652,824.6,0.0776,907.7,0.7
83,1,81.1,15671.84,0.635513,9.64083389850812e-09,1.328617,963.2,0.0664,907.8,0.7
84,1,81.24,15511.17,0.638485,9.72836531413104e-09,1.62581,832.7,0.0769,902.0,0.7
85,1,81.37,15352.33,0.599516,9.815896729753956e-09,1.546081,838.2,0.0763,896.2,0.7
86,1,81.5,15197.07,0.595302,9.903428145376874e-09,1.371583,856.0,0.0748,891.3,0.7
87,1,81.63,15046.05,0.604541,9.990959560999793e-09,1.274423,840.4,0.0762,891.8,0.7
88,1,81.76,14896.88,0.591612,1.0078490976622712e-08,1.334387,907.2,0.0705,892.9,0.7
89,1,81.89,14751.71,0.689336,1.0166022392245629e-08,1.512419,941.6,0.068,892.7,0.7
90,1,82.03,14611.7,0.696368,1.0253553807868546e-08,1.819412,835.0,0.0766,890.0,0.7
91,1,82.15,14472.62,0.683239,1.0341085223491465e-08,1.6314,875.1,0.0731,887.0,0.7
92,1,82.29,14337.41,0.655448,1.0428616639114384e-08,1.382342,872.3,0.0734,886.1,0.7
93,1,82.41,14204.56,0.653259,1.0516148054737303e-08,1.641585,886.8,0.0722,886.3,0.7
94,1,82.54,14073.82,0.648563,1.060367947036022e-08,1.224888,959.7,0.0667,886.8,0.7
95,1,82.68,13948.23,0.57001,1.0691210885983137e-08,1.316484,848.2,0.0755,881.6,0.7
96,1,82.8,13822.94,0.5207,1.0778742301606056e-08,0.797544,914.6,0.07,879.4,0.7
97,1,82.93,13701.01,0.632237,1.0866273717228975e-08,1.85205,937.7,0.0683,881.2,0.7
98,1,83.07,13583.04,0.729259,1.0953805132851892e-08,1.904545,849.2,0.0754,880.2,0.7
99,1,83.21,13466.99,0.634282,1.1041336548474811e-08,1.292781,835.2,0.0766,875.9,0.7
100,1,83.33,13351.4,0.630332,1.112886796409773e-08,1.702006,916.7,0.0698,874.9,0.7
101,1,83.47,13239.98,0.611787,1.1216399379720649e-08,1.60602,944.8,0.0677,875.4,0.7
102,1,83.6,13129.81,0.636818,1.1303930795343568e-08,1.570866,951.0,0.0673,881.6,0.7
103,1,83.73,13022.33,0.544897,1.1391462210966487e-08,1.058375,924.2,0.0692,880.1,0.7
104,1,83.86,12916.62,0.570528,1.1478993626589406e-08,1.257104,921.1,0.0695,884.4,0.7
105,1,84.0,12813.22,0.590571,1.1566525042212323e-08,1.497567,886.7,0.0722,887.1,0.7
106,1,84.13,12710.99,0.638277,1.165405645783524e-08,1.240264,948.8,0.0675,891.7,0.7
107,1,84.26,12611.72,0.594136,1.174158787345816e-08,1.553165,904.8,0.0707,895.0,0.7
108,1,84.4,12514.87,0.654892,1.1829119289081078e-08,1.77073,818.9,0.0782,890.4,0.7
109,1,84.54,12419.07,0.555185,1.1916650704703997e-08,1.241924,838.9,0.0763,885.3,0.7
110,1,84.67,12325.08,0.5535,1.2004182120326914e-08,1.198625,795.6,0.0804,883.0,0.7
111,1,84.79,12230.49,0.568137,1.2091713535949833e-08,1.046006,943.8,0.0678,886.2,0.7
112,1,84.93,12140.67,0.760242,1.2179244951572752e-08,2.087535,825.8,0.0775,883.7,0.7
113,1,85.06,12050.83,0.608359,1.2266776367195671e-08,1.402538,839.9,0.0762,881.2,0.7
114,1,85.18,11961.66,0.56812,1.2354307782818588e-08,0.997097,932.9,0.0686,880.2,0.7
115,1,85.32,11875.2,0.629022,1.2441839198441507e-08,1.291574,925.5,0.0692,884.0,0.7
116,1,85.45,11790.06,0.67443,1.2529370614064426e-08,1.512592,938.0,0.0682,885.0,0.7
117,1,85.58,11706.72,0.572953,1.2616902029687345e-08,1.200052,925.8,0.0691,884.5,0.7
118,1,85.71,11624.79,0.723821,1.2704433445310264e-08,2.163502,909.7,0.0704,887.6,0.7
119,1,85.84,11543.8,0.544785,1.2791964860933183e-08,0.965155,927.4,0.069,892.3,0.7
120,1,85.98,11464.96,0.591159,1.2879496276556102e-08,1.422852,864.7,0.074,889.7,0.7
121,1,86.11,11387.16,0.690691,1.296702769217902e-08,1.754011,897.1,0.0713,887.5,0.7
122,1,86.24,11309.76,0.530229,1.3054559107801938e-08,1.083229,944.4,0.0678,887.2,0.7
123,1,86.37,11234.84,0.618716,1.3142090523424857e-08,0.965513,874.3,0.0732,884.8,0.7
124,1,86.51,11161.13,0.6588,1.3229621939047777e-08,1.444202,814.0,0.0786,879.4,0.6
125,1,86.63,11086.42,0.592809,1.3317153354670695e-08,1.413301,949.6,0.0674,882.1,0.7
126,1,86.76,11014.66,0.675579,1.3404684770293614e-08,1.42688,927.4,0.069,881.1,0.7
127,1,86.89,10943.5,0.634452,1.3492216185916531e-08,1.701608,948.8,0.0675,883.1,0.7
128,1,87.02,10873.8,0.518262,1.3579747601539448e-08,1.270325,933.9,0.0685,888.9,0.7
129,1,87.16,10806.04,0.609132,1.3667279017162369e-08,1.464413,845.7,0.0757,889.2,0.7
130,1,87.28,10737.06,0.685293,1.3754810432785288e-08,1.567072,973.4,0.0657,898.5,0.7
131,1,87.43,10671.87,0.666228,1.3842341848408205e-08,1.391577,824.9,0.0776,892.3,0.7
132,1,87.55,10605.76,0.596863,1.3929873264031122e-08,1.202326,878.0,0.0729,895.2,0.7
133,1,87.69,10542.09,0.648952,1.4017404679654043e-08,1.353643,799.4,0.0801,892.7,0.7
134,1,87.82,10477.77,0.591055,1.4104936095276962e-08,1.063674,861.0,0.0743,889.1,0.7
135,1,87.95,10415.05,0.558553,1.4192467510899882e-08,1.26334,853.7,0.075,885.4,0.7
136,1,88.07,10352.08,0.568355,1.4279998926522803e-08,1.245119,968.0,0.0661,886.8,0.7
137,1,88.21,10292.14,0.614094,1.4367530342145722e-08,1.358612,851.9,0.0751,883.1,0.7
138,1,88.34,10231.58,0.662026,1.4455061757768639e-08,1.164342,909.8,0.0703,882.9,0.7
139,1,88.47,10173.18,0.667248,1.4542593173391558e-08,1.478729,829.9,0.0771,878.0,0.7
140,1,88.6,10114.5,0.558561,1.4630124589014475e-08,1.249734,866.1,0.0739,878.0,0.7
141,1,88.74,10057.75,0.636062,1.4717656004637394e-08,1.887276,874.5,0.0732,877.0,0.7
142,1,88.86,10000.16,0.608563,1.4805187420260313e-08,1.674072,976.8,0.0655,878.4,0.7
143,1,89.0,9944.6,0.553536,1.4892718835883233e-08,1.026888,929.6,0.0688,881.0,0.7
144,1,89.12,9889.07,0.619291,1.498025025150615e-08,0.961573,973.9,0.0657,888.9,0.7
145,1,89.26,9834.8,0.734894,1.5067781667129068e-08,1.942379,970.0,0.066,889.8,0.7
146,1,89.39,9781.56,0.592675,1.515531308275199e-08,1.549248,909.4,0.0704,889.0,0.7
147,1,89.52,9728.32,0.662547,1.524284449837491e-08,1.708995,965.3,0.0663,889.7,0.7
148,1,89.65,9676.64,0.58061,1.5330375913997826e-08,1.251482,903.3,0.0709,888.0,0.7
149,1,89.79,9625.65,0.603049,1.5417907329620744e-08,1.207235,859.4,0.0745,888.8,0.7
150,1,89.92,9574.53,0.552525,1.5505438745243664e-08,1.062235,898.7,0.0712,885.5,0.7
151,1,90.05,9524.36,0.612944,1.559297016086658e-08,1.495457,937.5,0.0683,891.1,0.8
152,1,90.18,9474.83,0.544279,1.56805015764895e-08,0.969167,953.6,0.0671,894.6,0.8
153,1,90.32,9426.47,0.571668,1.5768032992112416e-08,1.102971,894.6,0.0715,900.1,0.8
154,1,90.44,9377.7,0.552701,1.5855564407735333e-08,1.355245,953.3,0.0671,904.7,0.8
155,1,90.57,9329.96,0.580783,1.5943095823358254e-08,1.034984,978.7,0.0654,911.0,0.8
156,1,90.71,9283.46,0.5795,1.6030627238981174e-08,1.11217,931.7,0.0687,909.4,0.7
157,1,90.84,9236.99,0.63457,1.6118158654604095e-08,1.586782,939.1,0.0682,913.9,0.7
158,1,90.97,9191.46,0.532195,1.6205690070227012e-08,1.008557,913.6,0.0701,914.4,0.7
159,1,91.1,9146.33,0.668256,1.6293221485849933e-08,1.753295,906.5,0.0706,918.7,0.7
160,1,91.23,9101.48,0.561004,1.6380752901472853e-08,1.088996,930.6,0.0688,922.1,0.7
161,1,91.37,9058.07,0.644257,1.646828431709577e-08,1.494632,927.3,0.069,925.0,0.7
162,1,91.5,9014.07,0.633078,1.655581573271869e-08,1.171106,982.6,0.0651,925.0,0.7
163,1,91.64,8971.88,0.531613,1.664334714834161e-08,0.855628,848.3,0.0754,920.7,0.7
164,1,91.77,8929.39,0.584543,1.6730878563964532e-08,1.704663,850.9,0.0752,914.5,0.7
165,1,91.9,8887.43,0.58803,1.681840997958745e-08,0.964568,915.7,0.0699,911.9,0.7
166,1,92.03,8845.54,0.581755,1.6905941395210367e-08,1.375021,985.7,0.0649,915.4,0.7
167,1,92.16,8804.81,0.602694,1.6993472810833287e-08,1.521895,940.6,0.068,914.2,0.7
168,1,92.29,8764.59,0.62732,1.7081004226456208e-08,1.454056,939.5,0.0681,916.2,0.7
169,1,92.42,8724.59,0.568033,1.7168535642079125e-08,1.246145,971.5,0.0659,921.9,0.7
170,1,92.56,8685.17,0.611584,1.7256067057702042e-08,1.168692,944.6,0.0678,924.3,0.7
171,1,92.69,8645.91,0.540173,1.734359847332496e-08,1.281243,969.6,0.066,926.0,0.7
172,1,92.82,8607.39,0.658413,1.743112988894788e-08,1.411043,952.1,0.0672,926.0,0.7
173,1,92.95,8569.22,0.613159,1.7518661304570797e-08,1.672471,954.0,0.0671,929.0,0.7
174,1,93.08,8531.35,0.55191,1.7606192720193718e-08,1.180209,971.4,0.0659,929.8,0.7
175,1,93.21,8494.18,0.6522,1.769372413581664e-08,1.300128,943.4,0.0678,928.1,0.7
176,1,93.35,8457.44,0.652454,1.778125555143956e-08,1.298175,918.6,0.0697,927.4,0.7
177,1,93.48,8420.91,0.655579,1.7868786967062476e-08,1.265228,935.6,0.0684,927.2,0.7
178,1,93.61,8384.62,0.645168,1.7956318382685394e-08,1.202166,967.4,0.0662,929.8,0.7
179,1,93.74,8348.91,0.598636,1.8043849798308314e-08,0.985536,963.9,0.0664,932.7,0.7
180,1,93.88,8314.29,0.516213,1.8131381213931235e-08,1.052619,866.2,0.0739,929.4,0.7
181,1,94.01,8279.29,0.676392,1.8218912629554155e-08,1.343375,962.4,0.0665,931.0,0.7
182,1,94.14,8244.81,0.573933,1.8306444045177076e-08,1.164005,952.6,0.0672,929.8,0.7
183,1,94.27,8210.58,0.598792,1.8393975460799993e-08,1.19689,979.2,0.0654,936.5,0.7
184,1,94.4,8176.98,0.578343,1.848150687642291e-08,1.395813,948.1,0.0675,941.9,0.7
185,1,94.53,8143.55,0.593239,1.856903829204583e-08,1.632123,957.9,0.0668,944.1,0.7
186,1,94.67,8110.81,0.63703,1.8656569707668748e-08,1.79081,898.1,0.0713,939.7,0.7
187,1,94.79,8077.69,0.652292,1.8744101123291665e-08,1.705741,967.5,0.0662,941.1,0.7
188,1,94.93,8045.97,0.562906,1.8831632538914583e-08,1.360192,867.0,0.0738,937.3,0.7
189,1,95.06,8013.78,0.653456,1.8919163954537503e-08,1.304117,888.1,0.0721,933.0,0.7
190,1,95.19,7982.1,0.649668,1.900669537016042e-08,1.246611,872.0,0.0734,929.0,0.7
191,1,95.33,7950.94,0.648728,1.909422678578334e-08,1.495734,847.9,0.0755,922.7,0.7
192,1,95.45,7919.23,0.651898,1.918175820140626e-08,1.522423,954.0,0.0671,922.8,0.7
193,1,95.58,7888.97,0.606586,1.9269289617029182e-08,1.453868,887.7,0.0721,919.5,0.7
194,1,95.72,7858.55,0.56803,1.9356821032652103e-08,1.225519,889.7,0.0719,915.5,0.7
195,1,95.85,7828.57,0.525625,1.944435244827502e-08,1.233271,873.9,0.0732,912.0,0.6
196,1,95.97,7798.36,0.646992,1.953188386389794e-08,1.53079,951.3,0.0673,913.5,0.7
197,1,96.11,7769.46,0.667737,1.9619415279520858e-08,1.31767,866.7,0.0738,909.9,0.7
198,1,96.24,7739.91,0.577863,1.970694669514378e-08,1.088781,927.2,0.069,908.1,0.7
199,1,96.37,7710.89,0.585148,1.9794478110766696e-08,1.165562,959.2,0.0667,907.8,0.7
200,1,96.5,7682.38,0.57749,1.9882009526389616e-08,0.988681,942.6,0.0679,911.5,0.7
201,1,96.64,7654.48,0.568959,1.9969540942012533e-08,0.989834,962.7,0.0665,911.5,0.7
202,1,96.77,7626.27,0.581589,2.005707235763545e-08,0.920268,975.2,0.0656,912.5,0.7
203,1,96.9,7598.56,0.627826,2.014460377325837e-08,1.501661,948.5,0.0675,911.2,0.7
204,1,97.03,7571.07,0.582001,2.023213518888129e-08,1.474404,966.3,0.0662,912.0,0.7
205,1,97.16,7543.89,0.619014,2.031966660450421e-08,1.080214,958.2,0.0668,912.1,0.7
206,1,97.3,7517.58,0.599994,2.0407198020127126e-08,1.076782,846.7,0.0756,909.4,0.7
207,1,97.43,7490.67,0.606502,2.0494729435750047e-08,1.248502,889.3,0.072,905.5,0.7
208,1,97.56,7464.43,0.649851,2.0582260851372967e-08,1.45534,862.7,0.0742,905.3,0.7
209,1,97.69,7438.07,0.64352,2.0669792266995888e-08,1.344602,958.4,0.0668,908.7,0.7
210,1,97.83,7412.77,0.538948,2.0757323682618805e-08,0.868108,848.1,0.0755,907.4,0.7
211,1,97.96,7387.07,0.591305,2.0844855098241723e-08,1.511899,847.8,0.0755,907.4,0.7
212,1,98.09,7361.0,0.656399,2.093238651386464e-08,1.101036,969.5,0.066,908.0,0.7
213,1,98.22,7335.8,0.616682,2.1019917929487557e-08,1.092894,961.5,0.0666,911.5,0.7
214,1,98.35,7310.79,0.580192,2.1107449345110474e-08,1.13079,961.5,0.0666,915.0,0.7
215,1,98.48,7286.48,0.554458,2.119498076073339e-08,1.179251,877.0,0.073,915.0,0.7
216,1,98.61,7261.5,0.607078,2.128251217635631e-08,1.145987,954.2,0.0671,915.2,0.7
217,1,98.75,7237.89,0.594024,2.137004359197923e-08,1.230728,839.7,0.0762,913.7,0.7
218,1,98.88,7213.37,0.533772,2.145757500760215e-08,0.923886,901.5,0.071,912.3,0.7
219,1,99.01,7189.44,0.602439,2.1545106423225067e-08,1.251757,931.7,0.0687,911.1,0.7
220,1,99.13,7165.63,0.656782,2.1632637838847988e-08,1.545331,958.9,0.0667,911.9,0.7
221,1,99.28,7143.21,0.541131,2.1720169254470905e-08,1.174495,879.3,0.0728,907.9,0.7
222,1,99.4,7119.52,0.638941,2.1807700670093822e-08,1.323987,951.9,0.0672,906.9,0.7
223,1,99.54,7096.49,0.597672,2.1895232085716743e-08,1.28718,959.6,0.0667,907.4,0.7
224,1,99.67,7073.75,0.570017,2.198276350133966e-08,0.91756,952.2,0.0672,906.8,0.7
225,1,99.8,7051.2,0.575088,2.2070294916962577e-08,1.214475,947.8,0.0675,906.3,0.7
226,1,99.93,7028.85,0.635845,2.2157826332585498e-08,1.280906,936.2,0.0684,910.9,0.7
227,1,100.07,7006.91,0.576457,2.224535774820842e-08,0.969633,889.8,0.0719,911.0,0.7
228,1,100.2,6984.65,0.63288,2.2332889163831336e-08,1.113537,935.5,0.0684,914.8,0.7
229,1,100.32,6962.69,0.620302,2.2420420579454256e-08,1.0709,958.1,0.0668,914.9,0.7
230,1,100.46,6941.29,0.61684,2.2507951995077177e-08,1.004687,900.3,0.0711,917.9,0.7
231,1,100.59,6919.55,0.643096,2.2595483410700097e-08,1.15742,959.8,0.0667,923.7,0.7
232,1,100.72,6898.53,0.595972,2.2683014826323015e-08,1.067677,906.2,0.0706,920.7,0.7
233,1,100.85,6877.62,0.63537,2.2770546241945932e-08,1.282274,874.5,0.0732,916.3,0.7
234,1,100.98,6856.61,0.621316,2.2858077657568853e-08,1.344326,891.6,0.0718,912.9,0.6
235,1,101.11,6835.65,0.621853,2.2945609073191773e-08,0.925634,946.1,0.0676,916.4,0.6
236,1,101.24,6815.14,0.675576,2.303314048881469e-08,1.770801,933.5,0.0686,915.5,0.6
237,1,101.38,6794.73,0.628685,2.3120671904437608e-08,1.184761,949.2,0.0674,921.3,0.6
238,1,101.5,6774.35,0.620613,2.3208203320060528e-08,1.452376,970.4,0.066,924.7,0.6
239,1,101.64,6754.49,0.535333,2.329573473568345e-08,0.858093,927.4,0.069,924.6,0.6
240,1,101.77,6734.5,0.577827,2.338326615130637e-08,1.042865,944.3,0.0678,923.9,0.6
241,1,101.91,6715.35,0.5839,2.3470797566929287e-08,1.520979,919.3,0.0696,926.1,0.6
242,1,102.04,6695.64,0.647474,2.3558328982552204e-08,1.401135,931.9,0.0687,925.2,0.6
243,1,102.17,6676.45,0.661246,2.364586039817512e-08,1.526118,883.0,0.0725,921.3,0.6
244,1,102.3,6656.92,0.61788,2.373339181379804e-08,1.630143,942.0,0.0679,920.8,0.6
245,1,102.43,6637.68,0.588403,2.3820923229420962e-08,1.031455,973.9,0.0657,922.1,0.6
246,1,102.56,6618.98,0.647109,2.390845464504388e-08,1.295946,913.3,0.0701,921.0,0.6
247,1,102.69,6600.04,0.691955,2.3995986060666797e-08,1.454255,949.1,0.0674,924.1,0.6
248,1,102.82,6581.52,0.601947,2.4083517476289714e-08,1.266537,941.6,0.068,924.0,0.6
249,1,102.95,6562.98,0.601844,2.417104889191263e-08,1.485462,964.0,0.0664,924.1,0.7
250,1,103.08,6544.57,0.597502,2.425858030753555e-08,1.470472,970.8,0.0659,927.5,0.7
251,1,103.21,6526.35,0.594098,2.434611172315847e-08,1.082377,970.6,0.0659,927.8,0.7
252,1,103.35,6508.5,0.490474,2.4433643138781386e-08,0.798079,929.7,0.0688,928.9,0.7
253,1,103.48,6490.84,0.485506,2.4521174554404307e-08,1.116004,872.3,0.0734,928.8,0.7
254,1,103.61,6472.62,0.558145,2.4608705970027227e-08,1.186755,971.0,0.0659,932.8,0.7
255,1,103.74,6454.94,0.612562,2.4696237385650145e-08,1.374681,970.5,0.0659,934.1,0.7
256,1,103.87,6437.6,0.563421,2.4783768801273065e-08,1.087984,942.7,0.0679,934.5,0.7
257,1,104.0,6420.29,0.570638,2.4871300216895982e-08,1.141513,930.8,0.0688,933.6,0.7
258,1,104.14,6403.51,0.659135,2.4958831632518903e-08,1.569647,857.3,0.0747,927.6,0.7
259,1,104.27,6386.34,0.607958,2.5046363048141824e-08,1.26212,878.7,0.0728,925.1,0.7
260,1,104.4,6369.01,0.628906,2.5133894463764744e-08,1.258003,969.9,0.066,926.2,0.7
261,1,104.54,6352.69,0.603517,2.5221425879387665e-08,0.851363,960.7,0.0666,928.1,0.7
262,1,104.67,6336.27,0.592567,2.5308957295010582e-08,1.047403,889.5,0.072,925.8,0.7
263,1,104.81,6320.07,0.623585,2.5396488710633503e-08,1.422722,837.4,0.0764,923.1,0.7
264,1,104.93,6303.03,0.626946,2.548402012625642e-08,1.223851,966.6,0.0662,924.2,0.7
265,1,105.06,6286.78,0.570973,2.5571551541879337e-08,0.72824,953.0,0.0672,923.2,0.7
266,1,105.2,6270.63,0.639224,2.5659082957502254e-08,1.146639,946.9,0.0676,924.8,0.7
267,1,105.34,6255.37,0.612778,2.5746614373125175e-08,1.256439,796.0,0.0804,916.0,0.8
268,1,105.46,6238.86,0.646699,2.5834145788748095e-08,1.698614,936.8,0.0683,916.1,0.7
269,1,105.6,6223.09,0.521608,2.5921677204371016e-08,0.829172,916.7,0.0698,913.9,0.7
